POSTID,KEYFIELD,PRODUCT,GROUP,COV_CD,RES_BASE_C,COV_SEQ_NR,BEN_TERM,COV_ST_YR,COV_ST_MTH,ANN_BEF,ANN_1,ANN_2,ANN_INC_PC,ANN_INC_AM,ISS_YR_ANN,ISS_YR_MTH
107533290,107533290,TRAD,DIL,770,95,1,176,2011,12,9257.00,9257.00,,0.00,,2011,12
107533290,107533290,TRAD,DIL,970,161,2,176,2011,12,1.00,,9257.00,0.00,,2011,12
107534290,107534290,TRAD,DIL,770,95,1,180,2011,12,21085.00,21085.00,21085.00,0.00,,2011,12
107534590,107534590,TRAD,DIL,700,95,1,9999,2011,11,716.00,716.00,501.00,0.00,,2011,11
107534740,107534740,TRAD,DIL,700,95,1,9999,2011,12,2931.00,2052.00,2052.00,0.00,,2011,12
107534830,107534830,TRAD,DIL,770,95,1,133,2011,12,2157.00,2157.00,1510.00,0.00,,2011,12
107534890,107534890,TRAD,DIL,770,95,1,192,2011,11,13617.00,,,0.00,,2011,11
107535110,107535110,TRAD,DIL,700,95,1,9999,2011,12,6135.00,,,0.00,,2011,12
107535190,107535190,TRAD,DIL,770,92,1,180,2011,11,4695.00,,,,,2011,11
107535400,107535400,TRAD,DIL,770,95,1,144,2011,11,2524.00,2524.00,1767.00,0.00,,2011,11
107535450,107535450,TRAD,DIL,770,95,1,180,2011,11,11511.00,8058.00,8058.00,0.00,,2011,11
107535610,107535610,TRAD,DIL,700,95,1,9999,2011,11,4202.00,4202.00,4202.00,0.00,,2011,11
107535660,107535660,TRAD,DIL,770,95,1,135,2011,12,11314.00,,,0.00,,2011,12
107535730,107535730,TRAD,DIL,770,95,1,168,2012,1,1287.00,,,0.00,,2012,1
107535760,107535760,TRAD,DIL,700,95,1,9999,2011,10,367.00,,,0.00,,2011,10
107536040,107536040,TRAD,DIL,770,95,1,162,2011,11,1472.00,,,0.00,,2011,11
107536200,107536200,TRAD,DIL,770,95,1,217,2011,12,1730.00,1730.00,1211.00,0.00,,2011,12
107536240,107536240,TRAD,DIL,700,95,1,9999,2012,2,5123.00,,,0.00,,2012,2
107536480,107536480,TRAD,DIL,770,95,1,144,2012,1,3618.00,3618.00,3618.00,0.00,,2012,1
107536860,107536860,TRAD,DIL,770,95,1,180,2012,2,6855.00,4798.00,4798.00,0.00,,2012,2
107537060,107537060,TRAD,DIL,700,95,1,9999,2012,1,1593.00,1593.00,208.00,0.00,,2012,1
107537620,107537620,TRAD,DIL,700,95,1,9999,2011,12,4170.00,4170.00,2919.00,0.00,,2011,12
107537690,107537690,TRAD,DIL,700,95,1,9999,2011,10,945.00,945.00,662.00,0.00,,2011,10
107537740,107537740,TRAD,DIL,770,95,1,144,2011,12,1128.00,1128.00,1128.00,0.00,,2011,12
107537760,107537760,TRAD,DIL,700,95,1,9999,2011,12,27427.00,27427.00,27427.00,0.00,,2011,12
107537950,107537950,TRAD,DIL,770,95,1,168,2012,4,6812.00,6812.00,6812.00,0.00,,2012,4
107538120,107538120,TRAD,DIL,770,95,1,128,2011,12,11454.00,11454.00,8018.00,0.00,,2011,12
107538610,107538610,TRAD,DIL,770,95,1,180,2012,1,1985.00,1985.00,1985.00,0.00,,2012,1
107539080,107539080,TRAD,DIL,700,95,1,9999,2011,12,12018.00,12018.00,12018.00,0.00,,2011,12
107539260,107539260,TRAD,DIL,700,92,1,9999,2011,12,6334.00,,,,,2011,12
107539310,107539310,TRAD,DIL,770,95,1,132,2011,12,11765.00,11765.00,11765.00,0.00,,2011,12
107539510,107539510,TRAD,DIL,770,95,1,141,2011,11,764.00,,,0.00,,2011,11
107539570,107539570,TRAD,DIL,770,95,1,204,2011,12,817.00,817.00,,0.00,,2011,12
107539570,107539570,TRAD,DIL,970,67,2,204,2011,12,1.00,,817.00,0.00,,2011,12
107539760,107539760,TRAD,DIL,770,95,1,187,2011,6,1713.00,,,0.00,,2011,6
107539790,107539790,TRAD,DIL,700,95,1,9999,2011,1,533.00,,,0.00,,2011,1
107539800,107539800,TRAD,DIL,700,95,1,9999,2011,1,520.00,,,0.00,,2011,1
107539940,107539940,TRAD,DIL,770,95,1,339,2011,11,277.00,277.00,277.00,0.00,,2011,11
107539980,107539980,TRAD,DIL,770,95,1,180,2012,1,1218.00,1218.00,1218.00,0.00,,2012,1
107540070,107540070,TRAD,DIL,700,95,1,9999,2011,12,700.00,700.00,490.00,0.00,,2011,12
107540250,107540250,TRAD,DIL,700,95,1,9999,2011,11,3734.00,3734.00,3734.00,0.00,,2011,11
107540850,107540850,TRAD,DIL,770,95,1,128,2011,12,10539.00,10539.00,7377.00,0.00,,2011,12
107540880,107540880,TRAD,DIL,700,95,1,9999,2011,12,5455.00,5455.00,5455.00,0.00,,2011,12
107540890,107540890,TRAD,DIL,770,92,1,128,2011,11,4514.00,,,,,2011,11
107540900,107540900,TRAD,DIL,770,95,1,180,2012,1,17213.00,17213.00,17213.00,0.00,,2012,1
107541040,107541040,TRAD,DIL,700,95,1,9999,2011,12,609.00,609.00,609.00,0.00,,2011,12
107541100,107541100,TRAD,DIL,770,95,1,180,2012,1,3079.00,,,0.00,,2012,1
107541140,107541140,TRAD,DIL,700,95,1,9999,2011,12,1534.00,,,0.00,,2011,12
107541220,107541220,TRAD,DIL,770,95,1,180,2011,12,5326.00,5326.00,5326.00,0.00,,2011,12
107541550,107541550,TRAD,DIL,700,95,1,9999,2011,12,2960.00,,,0.00,,2011,12
107541640,107541640,TRAD,DIL,770,95,1,180,2011,12,21792.00,15255.00,15255.00,0.00,,2011,12
107541820,107541820,TRAD,DIL,770,95,1,180,2011,12,4715.00,4715.00,4715.00,0.00,,2011,12
107542280,107542280,TRAD,DIL,770,95,1,168,2011,12,7237.00,5066.00,5066.00,0.00,,2011,12
107542300,107542300,TRAD,DIL,770,95,1,168,2011,12,17388.00,12171.00,12171.00,0.00,,2011,12
107542390,107542390,TRAD,DIL,700,95,1,9999,2010,8,200.00,,,0.00,,2010,8
107542400,107542400,TRAD,DIL,700,95,1,9999,2012,1,1346.00,,,0.00,,2012,1
107542610,107542610,TRAD,DIL,770,92,1,132,2011,12,7695.00,,,,,2011,12
107542810,107542810,TRAD,DIL,700,95,1,9999,2011,12,3212.00,3212.00,3212.00,0.00,,2011,12
107542840,107542840,TRAD,DIL,770,95,1,240,2012,1,3258.00,3258.00,3258.00,0.00,,2012,1
107543020,107543020,TRAD,DIL,700,95,1,9999,2011,12,1688.00,1688.00,1182.00,0.00,,2011,12
107543030,107543030,TRAD,DIL,700,95,1,9999,2012,1,4161.00,4161.00,2913.00,0.00,,2012,1
107543490,107543490,TRAD,DIL,770,95,1,180,2012,2,31282.00,31282.00,21898.00,0.00,,2012,2
107543630,107543630,TRAD,DIL,770,95,1,180,2011,12,6427.00,6427.00,4499.00,0.00,,2011,12
107543750,107543750,TRAD,DIL,770,95,1,133,2011,12,914.00,914.00,640.00,0.00,,2011,12
107543820,107543820,TRAD,DIL,700,95,1,9999,2012,1,13060.00,,,0.00,,2012,1
107543920,107543920,TRAD,DIL,770,95,1,360,2011,12,4203.00,,,0.00,,2011,12
107544060,107544060,TRAD,DIL,770,95,1,240,2011,12,2921.00,,,0.00,,2011,12
107544270,107544270,TRAD,DIL,770,95,1,240,2012,1,6909.00,,,0.00,,2012,1
107544310,107544310,TRAD,DIL,770,95,1,172,2011,12,17931.00,17931.00,17931.00,0.00,,2011,12
107544400,107544400,TRAD,DIL,770,95,1,178,2011,10,832.00,832.00,582.00,0.00,,2011,10
107544520,107544520,TRAD,DIL,770,95,1,132,2011,12,24847.00,24847.00,17393.00,0.00,,2011,12
107544560,107544560,TRAD,DIL,770,95,1,144,2012,1,20600.00,20600.00,20600.00,0.00,,2012,1
107544820,107544820,TRAD,DIL,700,95,1,9999,2011,10,160.00,,,0.00,,2011,10
107544830,107544830,TRAD,DIL,700,95,1,9999,2011,7,265.00,,,0.00,,2011,7
107545310,107545310,TRAD,DIL,770,95,1,180,2012,1,2767.00,2767.00,1937.00,0.00,,2012,1
107545730,107545730,TRAD,DIL,770,95,1,180,2012,1,8287.00,5801.00,5801.00,0.00,,2012,1
107546190,107546190,TRAD,DIL,770,95,1,156,2012,1,16981.00,16981.00,,0.00,,2012,1
107546190,107546190,TRAD,DIL,970,67,2,156,2012,1,1.00,,16981.00,0.00,,2012,1
107546600,107546600,TRAD,DIL,770,95,1,169,2011,11,4197.00,4197.00,4197.00,0.00,,2011,11
107546660,107546660,TRAD,DIL,770,95,1,144,2011,12,860.00,860.00,860.00,0.00,,2011,12
107546740,107546740,TRAD,DIL,700,95,1,9999,2011,11,5987.00,,,0.00,,2011,11
107547010,107547010,TRAD,DIL,700,95,1,9999,2012,1,2698.00,,,0.00,,2012,1
107547550,107547550,TRAD,DIL,770,95,1,198,2012,1,394.00,,,0.00,,2012,1
107547610,107547610,TRAD,DIL,770,95,1,156,2012,1,3661.00,3661.00,2563.00,0.00,,2012,1
107547630,107547630,TRAD,DIL,700,95,1,9999,2011,12,21812.00,21812.00,15269.00,0.00,,2011,12
107548750,107548750,TRAD,DIL,770,95,1,168,2012,1,14684.00,14684.00,14684.00,0.00,,2012,1
107548800,107548800,TRAD,DIL,700,95,1,9999,2011,11,1625.00,1625.00,1138.00,0.00,,2011,11
107548880,107548880,TRAD,DIL,770,95,1,137,2012,1,1630.00,1630.00,1630.00,0.00,,2012,1
107549190,107549190,TRAD,DIL,700,95,1,9999,2012,1,6192.00,6192.00,6192.00,0.00,,2012,1
107549490,107549490,TRAD,DIL,770,95,1,180,2011,12,31996.00,31996.00,31996.00,0.00,,2011,12
107549730,107549730,TRAD,DIL,770,92,1,180,2012,1,18582.00,,,,,2012,1
107550330,107550330,TRAD,DIL,770,95,1,144,2011,12,4839.00,,,0.00,,2011,12
107550340,107550340,TRAD,DIL,700,95,1,9999,2011,12,1139.00,1139.00,797.00,0.00,,2011,12
107550520,107550520,TRAD,DIL,700,95,1,9999,2012,1,725.00,,,0.00,,2012,1
107551180,107551180,TRAD,DIL,770,95,1,180,2012,1,3405.00,3405.00,3405.00,0.00,,2012,1
107551410,107551410,TRAD,DIL,770,95,1,180,2012,2,12717.00,12717.00,8902.00,0.00,,2012,2
107552610,107552610,TRAD,DIL,770,95,1,216,2012,1,13270.00,,,0.00,,2012,1
107552750,107552750,TRAD,DIL,770,95,1,173,2012,1,1537.00,,,0.00,,2012,1
107552860,107552860,TRAD,DIL,770,95,1,229,2011,12,519.00,519.00,519.00,0.00,,2011,12
107552870,107552870,TRAD,DIL,770,95,1,198,2011,12,748.00,748.00,748.00,0.00,,2011,12
107553040,107553040,TRAD,DIL,770,95,1,168,2011,12,1986.00,1986.00,1986.00,0.00,,2011,12
107553150,107553150,TRAD,DIL,700,95,1,9999,2012,3,6189.00,,,0.00,,2012,3
107553280,107553280,TRAD,DIL,700,95,1,9999,2012,1,872.00,,,0.00,,2012,1
107553390,107553390,TRAD,DIL,770,95,1,240,2012,1,3449.00,3449.00,3449.00,0.00,,2012,1
107553770,107553770,TRAD,DIL,770,95,1,180,2012,2,7952.00,7952.00,7952.00,0.00,,2012,2
107554040,107554040,TRAD,DIL,770,95,1,134,2012,1,22988.00,22988.00,22988.00,0.00,,2012,1
107554740,107554740,TRAD,DIL,770,95,1,180,2012,1,6365.00,6365.00,4456.00,0.00,,2012,1
107554770,107554770,TRAD,DIL,700,95,1,9999,2012,1,658.00,,,0.00,,2012,1
107554820,107554820,TRAD,DIL,770,95,1,180,2012,1,22388.00,22388.00,22388.00,0.00,,2012,1
107555220,107555220,TRAD,DIL,770,95,1,264,2011,12,1026.00,1026.00,1026.00,0.00,,2011,12
107555230,107555230,TRAD,DIL,770,95,1,168,2012,1,11179.00,11179.00,7825.00,0.00,,2012,1
107555620,107555620,TRAD,DIL,770,95,1,180,2012,2,8602.00,8602.00,8602.00,0.00,,2012,2
107555630,107555630,TRAD,DIL,770,95,1,180,2012,2,1435.00,1435.00,1435.00,0.00,,2012,2
107555770,107555770,TRAD,DIL,770,95,1,154,2012,3,15044.00,15044.00,15044.00,0.00,,2012,3
107555800,107555800,TRAD,DIL,770,95,1,204,2012,2,3499.00,3499.00,3499.00,0.00,,2012,2
107555820,107555820,TRAD,DIL,700,95,1,9999,2012,2,1731.00,1731.00,1211.00,0.00,,2012,2
107555950,107555950,TRAD,DIL,770,95,1,133,2012,2,9646.00,9646.00,9646.00,0.00,,2012,2
107556000,107556000,TRAD,DIL,770,95,1,187,2012,1,710.00,710.00,497.00,0.00,,2012,1
107556100,107556100,TRAD,DIL,770,95,1,155,2012,2,8971.00,8971.00,6280.00,0.00,,2012,2
107556120,107556120,TRAD,DIL,770,95,1,192,2012,3,392.00,392.00,392.00,0.00,,2012,3
107556280,107556280,TRAD,DIL,770,95,1,180,2011,12,3003.00,3003.00,2102.00,0.00,,2011,12
107557020,107557020,TRAD,DIL,770,95,1,252,2012,1,844.00,,,0.00,,2012,1
107557220,107557220,TRAD,DIL,770,95,1,130,2012,1,2795.00,2795.00,1957.00,0.00,,2012,1
107558490,107558490,TRAD,DIL,770,92,1,132,2012,2,1228.00,,,,,2012,2
107559460,107559460,TRAD,DIL,770,95,1,261,2012,3,2184.00,,,0.00,,2012,3
107559590,107559590,TRAD,DIL,770,95,1,144,2012,3,34250.00,34250.00,34250.00,0.00,,2012,3
107560110,107560110,TRAD,DIL,770,95,1,157,2011,12,774.00,,,0.00,,2011,12
107560200,107560200,TRAD,DIL,700,95,1,9999,2012,4,5280.00,,,0.00,,2012,4
107560280,107560280,TRAD,DIL,770,95,1,142,2012,4,1687.00,,,0.00,,2012,4
107560410,107560410,TRAD,DIL,770,95,1,159,2012,2,464.00,464.00,464.00,0.00,,2012,2
107560520,107560520,TRAD,DIL,770,95,1,144,2012,2,4565.00,4565.00,3196.00,0.00,,2012,2
107560890,107560890,TRAD,DIL,700,95,1,9999,2012,1,571.00,,,0.00,,2012,1
107561170,107561170,TRAD,DIL,770,95,1,175,2012,2,706.00,706.00,706.00,0.00,,2012,2
107561580,107561580,TRAD,DIL,770,95,1,171,2012,2,20086.00,,,0.00,,2012,2
107561630,107561630,TRAD,DIL,770,95,1,133,2011,12,6387.00,,,0.00,,2011,12
107561880,107561880,TRAD,DIL,770,95,1,240,2012,1,3908.00,,,0.00,,2012,1
107562180,107562180,TRAD,DIL,770,92,1,156,2012,3,3033.00,3033.00,3033.00,,,2012,3
107562430,107562430,TRAD,DIL,770,95,1,142,2012,2,633.00,,,0.00,,2012,2
107562580,107562580,TRAD,DIL,770,95,1,180,2012,2,4039.00,,,0.00,,2012,2
107562660,107562660,TRAD,DIL,770,95,1,180,2012,1,16415.00,11490.00,11490.00,0.00,,2012,1
107563190,107563190,TRAD,DIL,770,95,1,138,2012,2,2123.00,2123.00,2123.00,0.00,,2012,2
107563290,107563290,TRAD,DIL,770,95,1,210,2012,3,4185.00,4185.00,4185.00,0.00,,2012,3
107563440,107563440,TRAD,DIL,770,95,1,180,2012,2,3214.00,,,0.00,,2012,2
107563800,107563800,TRAD,DIL,700,95,1,9999,2012,3,2196.00,2196.00,1537.00,0.00,,2012,3
107564240,107564240,TRAD,DIL,700,95,1,9999,2012,7,551.00,551.00,385.00,0.00,,2012,7
107564320,107564320,TRAD,DIL,770,95,1,132,2012,2,9527.00,9527.00,9527.00,0.00,,2012,2
107564640,107564640,TRAD,DIL,770,95,1,240,2012,3,16984.00,,,0.00,,2012,3
107564850,107564850,TRAD,DIL,770,95,1,180,2012,2,4359.00,,,0.00,,2012,2
107565320,107565320,TRAD,DIL,770,92,1,204,2012,4,853.00,,,,,2012,4
107565490,107565490,TRAD,DIL,770,92,1,180,2012,1,3815.00,,,,,2012,1
107565980,107565980,TRAD,DIL,770,95,1,142,2012,3,1187.00,,,0.00,,2012,3
107566380,107566380,TRAD,DIL,770,95,1,240,2012,3,4458.00,4458.00,3121.00,0.00,,2012,3
107566440,107566440,TRAD,DIL,700,95,1,9999,2012,4,5174.00,,,0.00,,2012,4
107567060,107567060,TRAD,DIL,770,95,1,180,2012,3,3401.00,2381.00,2381.00,0.00,,2012,3
107567190,107567190,TRAD,DIL,770,95,1,144,2012,3,1396.00,1396.00,1396.00,0.00,,2012,3
107567830,107567830,TRAD,DIL,770,95,1,144,2012,3,1009.00,1009.00,1009.00,0.00,,2012,3
107567910,107567910,TRAD,DIL,770,95,1,180,2012,3,5438.00,,,0.00,,2012,3
107568140,107568140,TRAD,DIL,700,95,1,9999,2012,3,2877.00,,,0.00,,2012,3
107568220,107568220,TRAD,DIL,770,95,1,139,2012,3,9948.00,9948.00,6963.00,0.00,,2012,3
107568390,107568390,TRAD,DIL,770,95,1,204,2012,5,1501.00,,,0.00,,2012,5
107568450,107568450,TRAD,DIL,770,92,1,240,2012,3,14803.00,,,,,2012,3
107568470,107568470,TRAD,DIL,700,95,1,9999,2012,4,588.00,588.00,588.00,0.00,,2012,4
107568760,107568760,TRAD,DIL,770,95,1,243,2012,3,1255.00,,,0.00,,2012,3
107568810,107568810,TRAD,DIL,770,95,1,180,2012,3,13240.00,13240.00,13240.00,0.00,,2012,3
107569060,107569060,TRAD,DIL,700,95,1,9999,2011,7,221.00,,,0.00,,2011,7
107569080,107569080,TRAD,DIL,700,95,1,9999,2012,3,8012.00,,,0.00,,2012,3
107569320,107569320,TRAD,DIL,700,95,1,9999,2012,3,4606.00,,,0.00,,2012,3
107569520,107569520,TRAD,DIL,700,95,1,9999,2012,3,1901.00,1901.00,1901.00,0.00,,2012,3
107570040,107570040,TRAD,DIL,700,95,1,9999,2012,4,1018.00,1018.00,1018.00,0.00,,2012,4
107570160,107570160,TRAD,DIL,770,95,1,240,2012,2,1332.00,,,0.00,,2012,2
107570420,107570420,TRAD,DIL,700,95,1,9999,2012,4,9302.00,9302.00,9302.00,0.00,,2012,4
107570580,107570580,TRAD,DIL,770,95,1,180,2012,3,4286.00,4286.00,3000.00,0.00,,2012,3
107570620,107570620,TRAD,DIL,770,95,1,180,2012,2,6915.00,,,0.00,,2012,2
107570910,107570910,TRAD,DIL,770,95,1,180,2012,5,4179.00,,,0.00,,2012,5
107570990,107570990,TRAD,DIL,700,95,1,9999,2012,4,1614.00,,,0.00,,2012,4
107571270,107571270,TRAD,DIL,770,95,1,240,2012,2,1015.00,,,0.00,,2012,2
107571560,107571560,TRAD,DIL,770,92,1,179,2012,2,556.00,,,,,2012,2
107571660,107571660,TRAD,DIL,770,95,1,198,2012,3,750.00,750.00,750.00,0.00,,2012,3
107571740,107571740,TRAD,DIL,700,95,1,9999,2012,4,477.00,477.00,334.00,0.00,,2012,4
107571810,107571810,TRAD,DIL,770,95,1,180,2012,4,913.00,913.00,913.00,0.00,,2012,4
107571980,107571980,TRAD,DIL,770,95,1,168,2012,5,10670.00,,,0.00,,2012,5
107572130,107572130,TRAD,DIL,770,95,1,180,2012,4,6250.00,6250.00,6250.00,0.00,,2012,4
107572210,107572210,TRAD,DIL,870,176,1,96,2012,3,4140.00,,,0.00,,2022,6
107572780,107572780,TRAD,DIL,770,95,1,174,2012,7,9331.00,9331.00,6532.00,0.00,,2012,7
107572810,107572810,TRAD,DIL,770,95,1,144,2012,3,25126.00,25126.00,25126.00,0.00,,2012,3
107572890,107572890,TRAD,DIL,770,95,1,156,2012,3,3648.00,3648.00,3648.00,0.00,,2012,3
107573050,107573050,TRAD,DIL,770,95,1,163,2012,4,4954.00,,,0.00,,2012,4
107573440,107573440,TRAD,DIL,770,95,1,179,2012,3,1072.00,1072.00,1072.00,0.00,,2012,3
107573660,107573660,TRAD,DIL,700,95,1,9999,2011,6,921.00,,,0.00,,2011,6
107573820,107573820,TRAD,DIL,770,95,1,150,2012,5,942.00,,,0.00,,2012,5
107574140,107574140,TRAD,DIL,770,95,1,204,2012,4,4578.00,,,0.00,,2012,4
107574350,107574350,TRAD,DIL,700,95,1,9999,2012,4,8822.00,,,0.00,,2012,4
107574580,107574580,TRAD,DIL,770,95,1,219,2012,4,3779.00,,,0.00,,2012,4
107574610,107574610,TRAD,DIL,700,92,1,9999,2012,2,571.00,,,,,2012,2
107574770,107574770,TRAD,DIL,770,95,1,176,2012,4,3214.00,3214.00,3214.00,0.00,,2012,4
107574880,107574880,TRAD,DIL,770,95,1,167,2012,5,1478.00,1478.00,,0.00,,2012,5
107574880,107574880,TRAD,DIL,970,67,2,167,2012,5,1.00,,1478.00,0.00,,2012,5
107574890,107574890,TRAD,DIL,770,95,1,167,2012,5,2400.00,2400.00,2400.00,0.00,,2012,5
107575270,107575270,TRAD,DIL,700,95,1,9999,2012,5,199.00,199.00,199.00,0.00,,2012,5
107576060,107576060,TRAD,DIL,770,95,1,144,2012,5,5669.00,5669.00,5669.00,0.00,,2012,5
107576170,107576170,TRAD,DIL,770,95,1,180,2012,4,24770.00,24770.00,24770.00,0.00,,2012,4
107576440,107576440,TRAD,DIL,770,95,1,182,2012,3,6050.00,,,0.00,,2012,3
107576540,107576540,TRAD,DIL,700,95,1,9999,2012,4,662.00,662.00,662.00,0.00,,2012,4
107576810,107576810,TRAD,DIL,770,95,1,132,2012,7,6093.00,6093.00,6093.00,0.00,,2012,7
107577050,107577050,TRAD,DIL,770,95,1,128,2012,6,3846.00,,,0.00,,2012,6
107577320,107577320,TRAD,DIL,700,95,1,9999,2012,5,9386.00,,,0.00,,2012,5
107577410,107577410,TRAD,DIL,770,95,1,144,2012,3,691.00,691.00,691.00,0.00,,2012,3
107577580,107577580,TRAD,DIL,770,95,1,223,2012,3,2084.00,2084.00,1459.00,0.00,,2012,3
107577840,107577840,TRAD,DIL,770,95,1,156,2012,5,5933.00,5933.00,5933.00,0.00,,2012,5
107577920,107577920,TRAD,DIL,770,95,1,216,2012,5,22013.00,22013.00,15409.00,0.00,,2012,5
107578030,107578030,TRAD,DIL,770,95,1,133,2012,4,386.00,,,0.00,,2012,4
107578070,107578070,TRAD,DIL,770,92,1,180,2012,4,4036.00,,,,,2012,4
107578100,107578100,TRAD,DIL,770,95,1,168,2012,4,2456.00,2456.00,1719.00,0.00,,2012,4
107578310,107578310,TRAD,DIL,770,95,1,168,2012,5,292.00,,,0.00,,2012,5
107578460,107578460,TRAD,DIL,700,95,1,9999,2012,6,259.00,259.00,181.00,0.00,,2012,6
107578550,107578550,TRAD,DIL,770,95,1,120,2012,8,18198.00,18198.00,18198.00,0.00,,2012,8
107578930,107578930,TRAD,DIL,770,95,1,240,2011,11,260.00,260.00,260.00,0.00,,2011,11
107578980,107578980,TRAD,DIL,770,95,1,146,2012,5,4278.00,4278.00,,0.00,,2012,5
107578980,107578980,TRAD,DIL,970,67,2,146,2012,5,1.00,,4278.00,0.00,,2012,5
107579050,107579050,TRAD,DIL,700,92,1,9999,2012,5,2992.00,,,,,2012,5
107579100,107579100,TRAD,DIL,770,95,1,144,2012,5,5780.00,5780.00,4046.00,0.00,,2012,5
107579280,107579280,TRAD,DIL,770,95,1,126,2012,3,2289.00,2289.00,2289.00,0.00,,2012,3
107579490,107579490,TRAD,DIL,770,95,1,132,2012,5,1481.00,1481.00,1481.00,0.00,,2012,5
107579630,107579630,TRAD,DIL,700,95,1,9999,2012,5,10021.00,7015.00,7015.00,0.00,,2012,5
107580410,107580410,TRAD,DIL,700,95,1,9999,2012,6,724.00,724.00,507.00,0.00,,2012,6
107580450,107580450,TRAD,DIL,700,95,1,9999,2012,5,1252.00,,,0.00,,2012,5
107580950,107580950,TRAD,DIL,770,95,1,164,2011,3,325.00,,,0.00,,2011,3
107581320,107581320,TRAD,DIL,700,95,1,9999,2012,8,1709.00,1709.00,1197.00,0.00,,2012,8
107581430,107581430,TRAD,DIL,770,95,1,132,2012,4,3602.00,,,0.00,,2012,4
107582030,107582030,TRAD,DIL,700,95,1,9999,2012,8,1611.00,1611.00,1611.00,0.00,,2012,8
107582040,107582040,TRAD,DIL,770,95,1,132,2012,9,1207.00,1207.00,,0.00,,2012,9
107582040,107582040,TRAD,DIL,970,161,2,132,2012,9,1.00,,1207.00,0.00,,2012,9
107582110,107582110,TRAD,DIL,700,95,1,9999,2012,5,2001.00,,,0.00,,2012,5
107582220,107582220,TRAD,DIL,770,92,1,192,2012,6,2014.00,,,,,2012,6
107582440,107582440,TRAD,DIL,770,95,1,120,2012,7,4889.00,4889.00,4889.00,0.00,,2012,7
107582770,107582770,TRAD,DIL,770,95,1,223,2011,12,7268.00,7268.00,7268.00,0.00,,2011,12
107583060,107583060,TRAD,DIL,770,95,1,132,2012,5,1950.00,1950.00,1950.00,0.00,,2012,5
107583250,107583250,TRAD,DIL,770,95,1,144,2012,6,1113.00,1113.00,1113.00,0.00,,2012,6
107583780,107583780,TRAD,DIL,770,95,1,151,2012,6,5357.00,,,0.00,,2012,6
107584020,107584020,TRAD,DIL,770,95,1,180,2012,7,26161.00,26161.00,26161.00,0.00,,2012,7
107584050,107584050,TRAD,DIL,770,95,1,139,2012,7,3240.00,3240.00,,0.00,,2012,7
107584050,107584050,TRAD,DIL,970,67,2,139,2012,7,1.00,,3240.00,0.00,,2012,7
107584160,107584160,TRAD,DIL,770,95,1,132,2012,8,612.00,612.00,612.00,0.00,,2012,8
107585020,107585020,TRAD,DIL,700,95,1,9999,2012,8,1021.00,,,0.00,,2012,8
107585140,107585140,TRAD,DIL,770,95,1,139,2012,4,3278.00,,,0.00,,2012,4
107585150,107585150,TRAD,DIL,770,95,1,162,2012,6,7060.00,,,0.00,,2012,6
107585200,107585200,TRAD,DIL,700,95,1,9999,2011,8,1104.00,,,0.00,,2011,8
107585510,107585510,TRAD,DIL,700,95,1,9999,2012,4,609.00,609.00,609.00,0.00,,2012,4
107585700,107585700,TRAD,DIL,700,95,1,9999,2012,4,12547.00,,,0.00,,2012,4
107585730,107585730,TRAD,DIL,770,95,1,120,2012,8,2970.00,,,0.00,,2012,8
107585890,107585890,TRAD,DIL,770,95,1,144,2012,10,13260.00,,,0.00,,2012,10
107585900,107585900,TRAD,DIL,770,95,1,151,2012,6,2926.00,2926.00,2926.00,0.00,,2012,6
107585940,107585940,TRAD,DIL,770,95,1,161,2012,8,951.00,,,0.00,,2012,8
107586190,107586190,TRAD,DIL,770,95,1,120,2012,7,1842.00,1842.00,1842.00,0.00,,2012,7
107586600,107586600,TRAD,DIL,770,95,1,120,2012,7,5915.00,,,0.00,,2012,7
107586670,107586670,TRAD,DIL,770,95,1,120,2012,8,14242.00,14242.00,,0.00,,2012,8
107586670,107586670,TRAD,DIL,970,67,2,120,2012,8,1.00,,14242.00,0.00,,2012,8
107586690,107586690,TRAD,DIL,700,95,1,9999,2012,7,1069.00,,,0.00,,2012,7
107587440,107587440,TRAD,DIL,700,95,1,9999,2012,7,617.00,,,0.00,,2012,7
107587470,107587470,TRAD,DIL,770,95,1,156,2012,6,537.00,537.00,537.00,0.00,,2012,6
107587620,107587620,TRAD,DIL,770,95,1,139,2012,7,877.00,877.00,877.00,0.00,,2012,7
107587640,107587640,TRAD,DIL,770,95,1,120,2012,8,3048.00,,,0.00,,2012,8
107587710,107587710,TRAD,DIL,700,95,1,9999,2012,8,3434.00,,,0.00,,2012,8
107587770,107587770,TRAD,DIL,770,95,1,166,2012,7,2975.00,2083.00,2083.00,0.00,,2012,7
107587820,107587820,TRAD,DIL,770,95,1,120,2012,7,2228.00,2228.00,1559.00,0.00,,2012,7
107587830,107587830,TRAD,DIL,770,95,1,144,2012,5,1099.00,,,0.00,,2012,5
107587910,107587910,TRAD,DIL,770,95,1,254,2012,7,2394.00,,,0.00,,2012,7
107587980,107587980,TRAD,DIL,700,95,1,9999,2012,2,798.00,,,0.00,,2012,2
107587990,107587990,TRAD,DIL,700,95,1,9999,2012,2,764.00,,,0.00,,2012,2
107588070,107588070,TRAD,DIL,700,95,1,9999,2012,7,766.00,766.00,766.00,0.00,,2012,7
