tarcd,year,value
exnvg_kinderspaarlift,2090,0
exnvg_kinderspaarlift,2091,0
exnvg_kinderspaarlift,2092,0
exnvg_kinderspaarlift,2093,0
exnvg_kinderspaarlift,2094,0
exnvg_kinderspaarlift,2095,0
exnvg_kinderspaarlift,2096,0
exnvg_kinderspaarlift,2097,0
exnvg_kinderspaarlift,2098,0
exnvg_kinderspaarlift,2099,0
exnvg_kinderspaarlift,2100,0
exnvg_pensioenspaarlift,1950,0
exnvg_pensioenspaarlift,1951,0
exnvg_pensioenspaarlift,1952,0
exnvg_pensioenspaarlift,1953,0
exnvg_pensioenspaarlift,1954,0
exnvg_pensioenspaarlift,1955,0
exnvg_pensioenspaarlift,1956,0
exnvg_pensioenspaarlift,1957,0
exnvg_pensioenspaarlift,1958,0
exnvg_pensioenspaarlift,1959,0
exnvg_pensioenspaarlift,1960,0
exnvg_pensioenspaarlift,1961,0
exnvg_pensioenspaarlift,1962,0
exnvg_pensioenspaarlift,1963,0
exnvg_pensioenspaarlift,1964,0
exnvg_pensioenspaarlift,1965,0
exnvg_pensioenspaarlift,1966,0
exnvg_pensioenspaarlift,1967,0
exnvg_pensioenspaarlift,1968,0
exnvg_pensioenspaarlift,1969,0
exnvg_pensioenspaarlift,1970,0
exnvg_pensioenspaarlift,1971,0
exnvg_pensioenspaarlift,1972,0
exnvg_pensioenspaarlift,1973,0
exnvg_pensioenspaarlift,1974,0
exnvg_pensioenspaarlift,1975,0
exnvg_pensioenspaarlift,1976,0
exnvg_pensioenspaarlift,1977,0
exnvg_pensioenspaarlift,1978,0
exnvg_pensioenspaarlift,1979,0
exnvg_pensioenspaarlift,1980,0
exnvg_pensioenspaarlift,1981,0
exnvg_pensioenspaarlift,1982,0
exnvg_pensioenspaarlift,1983,0
exnvg_pensioenspaarlift,1984,0
exnvg_pensioenspaarlift,1985,0
exnvg_pensioenspaarlift,1986,0
exnvg_pensioenspaarlift,1987,0
exnvg_pensioenspaarlift,1988,0
exnvg_pensioenspaarlift,1989,0
exnvg_pensioenspaarlift,1990,0
exnvg_pensioenspaarlift,1991,0
exnvg_pensioenspaarlift,1992,0
exnvg_pensioenspaarlift,1993,0
exnvg_pensioenspaarlift,1994,0
exnvg_pensioenspaarlift,1995,0
exnvg_pensioenspaarlift,1996,0
exnvg_pensioenspaarlift,1997,0
exnvg_pensioenspaarlift,1998,0
exnvg_pensioenspaarlift,1999,0
exnvg_pensioenspaarlift,2000,0
exnvg_pensioenspaarlift,2001,0
exnvg_pensioenspaarlift,2002,0
exnvg_pensioenspaarlift,2003,0
exnvg_pensioenspaarlift,2004,0
exnvg_pensioenspaarlift,2005,0
exnvg_pensioenspaarlift,2006,0
exnvg_pensioenspaarlift,2007,0
exnvg_pensioenspaarlift,2008,0
exnvg_pensioenspaarlift,2009,0
exnvg_pensioenspaarlift,2010,0
exnvg_pensioenspaarlift,2011,0
exnvg_pensioenspaarlift,2012,0
exnvg_pensioenspaarlift,2013,0
exnvg_pensioenspaarlift,2014,0
exnvg_pensioenspaarlift,2015,0
exnvg_pensioenspaarlift,2016,0
exnvg_pensioenspaarlift,2017,0
exnvg_pensioenspaarlift,2018,0
exnvg_pensioenspaarlift,2019,0
exnvg_pensioenspaarlift,2020,0
exnvg_pensioenspaarlift,2021,0
exnvg_pensioenspaarlift,2022,0
exnvg_pensioenspaarlift,2023,0
exnvg_pensioenspaarlift,2024,0
exnvg_pensioenspaarlift,2025,0
exnvg_pensioenspaarlift,2026,0
exnvg_pensioenspaarlift,2027,0
exnvg_pensioenspaarlift,2028,0
exnvg_pensioenspaarlift,2029,0
exnvg_pensioenspaarlift,2030,0
exnvg_pensioenspaarlift,2031,0
exnvg_pensioenspaarlift,2032,0
exnvg_pensioenspaarlift,2033,0
exnvg_pensioenspaarlift,2034,0
exnvg_pensioenspaarlift,2035,0
exnvg_pensioenspaarlift,2036,0
exnvg_pensioenspaarlift,2037,0
exnvg_pensioenspaarlift,2038,0
exnvg_pensioenspaarlift,2039,0
exnvg_pensioenspaarlift,2040,0
exnvg_pensioenspaarlift,2041,0
exnvg_pensioenspaarlift,2042,0
exnvg_pensioenspaarlift,2043,0
exnvg_pensioenspaarlift,2044,0
exnvg_pensioenspaarlift,2045,0
exnvg_pensioenspaarlift,2046,0
exnvg_pensioenspaarlift,2047,0
exnvg_pensioenspaarlift,2048,0
exnvg_pensioenspaarlift,2049,0
exnvg_pensioenspaarlift,2050,0
exnvg_pensioenspaarlift,2051,0
exnvg_pensioenspaarlift,2052,0
exnvg_pensioenspaarlift,2053,0
exnvg_pensioenspaarlift,2054,0
exnvg_pensioenspaarlift,2055,0
exnvg_pensioenspaarlift,2056,0
exnvg_pensioenspaarlift,2057,0
exnvg_pensioenspaarlift,2058,0
exnvg_pensioenspaarlift,2059,0
exnvg_pensioenspaarlift,2060,0
exnvg_pensioenspaarlift,2061,0
exnvg_pensioenspaarlift,2062,0
exnvg_pensioenspaarlift,2063,0
exnvg_pensioenspaarlift,2064,0
exnvg_pensioenspaarlift,2065,0
exnvg_pensioenspaarlift,2066,0
exnvg_pensioenspaarlift,2067,0
exnvg_pensioenspaarlift,2068,0
exnvg_pensioenspaarlift,2069,0
exnvg_pensioenspaarlift,2070,0
exnvg_pensioenspaarlift,2071,0
exnvg_pensioenspaarlift,2072,0
exnvg_pensioenspaarlift,2073,0
exnvg_pensioenspaarlift,2074,0
exnvg_pensioenspaarlift,2075,0
exnvg_pensioenspaarlift,2076,0
exnvg_pensioenspaarlift,2077,0
exnvg_pensioenspaarlift,2078,0
exnvg_pensioenspaarlift,2079,0
exnvg_pensioenspaarlift,2080,0
exnvg_pensioenspaarlift,2081,0
exnvg_pensioenspaarlift,2082,0
exnvg_pensioenspaarlift,2083,0
exnvg_pensioenspaarlift,2084,0
exnvg_pensioenspaarlift,2085,0
exnvg_pensioenspaarlift,2086,0
exnvg_pensioenspaarlift,2087,0
exnvg_pensioenspaarlift,2088,0
exnvg_pensioenspaarlift,2089,0
exnvg_pensioenspaarlift,2090,0
exnvg_pensioenspaarlift,2091,0
exnvg_pensioenspaarlift,2092,0
exnvg_pensioenspaarlift,2093,0
exnvg_pensioenspaarlift,2094,0
exnvg_pensioenspaarlift,2095,0
exnvg_pensioenspaarlift,2096,0
exnvg_pensioenspaarlift,2097,0
exnvg_pensioenspaarlift,2098,0
exnvg_pensioenspaarlift,2099,0
exnvg_pensioenspaarlift,2100,0
exnvg_spaarlift,1950,0
exnvg_spaarlift,1951,0
exnvg_spaarlift,1952,0
exnvg_spaarlift,1953,0
exnvg_spaarlift,1954,0
exnvg_spaarlift,1955,0
exnvg_spaarlift,1956,0
exnvg_spaarlift,1957,0
exnvg_spaarlift,1958,0
exnvg_spaarlift,1959,0
exnvg_spaarlift,1960,0
exnvg_spaarlift,1961,0
exnvg_spaarlift,1962,0
exnvg_spaarlift,1963,0
exnvg_spaarlift,1964,0
exnvg_spaarlift,1965,0
exnvg_spaarlift,1966,0
exnvg_spaarlift,1967,0
exnvg_spaarlift,1968,0
exnvg_spaarlift,1969,0
exnvg_spaarlift,1970,0
exnvg_spaarlift,1971,0
exnvg_spaarlift,1972,0
exnvg_spaarlift,1973,0
exnvg_spaarlift,1974,0
exnvg_spaarlift,1975,0
exnvg_spaarlift,1976,0
exnvg_spaarlift,1977,0
exnvg_spaarlift,1978,0
exnvg_spaarlift,1979,0
exnvg_spaarlift,1980,0
exnvg_spaarlift,1981,0
exnvg_spaarlift,1982,0
exnvg_spaarlift,1983,0
exnvg_spaarlift,1984,0
exnvg_spaarlift,1985,0
exnvg_spaarlift,1986,0
exnvg_spaarlift,1987,0
exnvg_spaarlift,1988,0
exnvg_spaarlift,1989,0
exnvg_spaarlift,1990,0
exnvg_spaarlift,1991,0
exnvg_spaarlift,1992,0
exnvg_spaarlift,1993,0
exnvg_spaarlift,1994,0
exnvg_spaarlift,1995,0
exnvg_spaarlift,1996,0
exnvg_spaarlift,1997,0
exnvg_spaarlift,1998,0
exnvg_spaarlift,1999,0
exnvg_spaarlift,2000,0
exnvg_spaarlift,2001,0
exnvg_spaarlift,2002,0
exnvg_spaarlift,2003,0
exnvg_spaarlift,2004,0
exnvg_spaarlift,2005,0
exnvg_spaarlift,2006,0
exnvg_spaarlift,2007,0
exnvg_spaarlift,2008,0
exnvg_spaarlift,2009,0
exnvg_spaarlift,2010,0
exnvg_spaarlift,2011,0
exnvg_spaarlift,2012,0
exnvg_spaarlift,2013,0
exnvg_spaarlift,2014,0
exnvg_spaarlift,2015,0
exnvg_spaarlift,2016,0
exnvg_spaarlift,2017,0
exnvg_spaarlift,2018,0
exnvg_spaarlift,2019,0
exnvg_spaarlift,2020,0
exnvg_spaarlift,2021,0
exnvg_spaarlift,2022,0
exnvg_spaarlift,2023,0
exnvg_spaarlift,2024,0
exnvg_spaarlift,2025,0
exnvg_spaarlift,2026,0
exnvg_spaarlift,2027,0
exnvg_spaarlift,2028,0
exnvg_spaarlift,2029,0
exnvg_spaarlift,2030,0
exnvg_spaarlift,2031,0
exnvg_spaarlift,2032,0
exnvg_spaarlift,2033,0
exnvg_spaarlift,2034,0
exnvg_spaarlift,2035,0
exnvg_spaarlift,2036,0
exnvg_spaarlift,2037,0
exnvg_spaarlift,2038,0
exnvg_spaarlift,2039,0
exnvg_spaarlift,2040,0
exnvg_spaarlift,2041,0
exnvg_spaarlift,2042,0
exnvg_spaarlift,2043,0
exnvg_spaarlift,2044,0
exnvg_spaarlift,2045,0
exnvg_spaarlift,2046,0
exnvg_spaarlift,2047,0
exnvg_spaarlift,2048,0
exnvg_spaarlift,2049,0
exnvg_spaarlift,2050,0
exnvg_spaarlift,2051,0
exnvg_spaarlift,2052,0
exnvg_spaarlift,2053,0
exnvg_spaarlift,2054,0
exnvg_spaarlift,2055,0
exnvg_spaarlift,2056,0
exnvg_spaarlift,2057,0
exnvg_spaarlift,2058,0
exnvg_spaarlift,2059,0
exnvg_spaarlift,2060,0
exnvg_spaarlift,2061,0
exnvg_spaarlift,2062,0
exnvg_spaarlift,2063,0
exnvg_spaarlift,2064,0
exnvg_spaarlift,2065,0
exnvg_spaarlift,2066,0
exnvg_spaarlift,2067,0
exnvg_spaarlift,2068,0
exnvg_spaarlift,2069,0
exnvg_spaarlift,2070,0
exnvg_spaarlift,2071,0
exnvg_spaarlift,2072,0
exnvg_spaarlift,2073,0
exnvg_spaarlift,2074,0
exnvg_spaarlift,2075,0
exnvg_spaarlift,2076,0
exnvg_spaarlift,2077,0
exnvg_spaarlift,2078,0
exnvg_spaarlift,2079,0
exnvg_spaarlift,2080,0
exnvg_spaarlift,2081,0
exnvg_spaarlift,2082,0
exnvg_spaarlift,2083,0
exnvg_spaarlift,2084,0
exnvg_spaarlift,2085,0
exnvg_spaarlift,2086,0
exnvg_spaarlift,2087,0
exnvg_spaarlift,2088,0
exnvg_spaarlift,2089,0
exnvg_spaarlift,2090,0
exnvg_spaarlift,2091,0
exnvg_spaarlift,2092,0
exnvg_spaarlift,2093,0
exnvg_spaarlift,2094,0
exnvg_spaarlift,2095,0
exnvg_spaarlift,2096,0
exnvg_spaarlift,2097,0
exnvg_spaarlift,2098,0
exnvg_spaarlift,2099,0
exnvg_spaarlift,2100,0
garantieplusplan,1950,0
garantieplusplan,1951,0
garantieplusplan,1952,0
garantieplusplan,1953,0
garantieplusplan,1954,0
garantieplusplan,1955,0
garantieplusplan,1956,0
garantieplusplan,1957,0
garantieplusplan,1958,0
garantieplusplan,1959,0
garantieplusplan,1960,0
garantieplusplan,1961,0
garantieplusplan,1962,0
garantieplusplan,1963,0
garantieplusplan,1964,0
garantieplusplan,1965,0
garantieplusplan,1966,0
garantieplusplan,1967,0
garantieplusplan,1968,0
garantieplusplan,1969,0
garantieplusplan,1970,0
garantieplusplan,1971,0
garantieplusplan,1972,0
garantieplusplan,1973,0
garantieplusplan,1974,0
garantieplusplan,1975,0
garantieplusplan,1976,0
garantieplusplan,1977,0
garantieplusplan,1978,0
garantieplusplan,1979,0
garantieplusplan,1980,0
garantieplusplan,1981,0
garantieplusplan,1982,0
garantieplusplan,1983,0
garantieplusplan,1984,0
garantieplusplan,1985,0
garantieplusplan,1986,0
garantieplusplan,1987,0
garantieplusplan,1988,0
garantieplusplan,1989,0
garantieplusplan,1990,0
garantieplusplan,1991,0
garantieplusplan,1992,0
garantieplusplan,1993,0
garantieplusplan,1994,0
garantieplusplan,1995,0
garantieplusplan,1996,0
garantieplusplan,1997,0
garantieplusplan,1998,0
garantieplusplan,1999,0
garantieplusplan,2000,0
garantieplusplan,2001,0
garantieplusplan,2002,0
garantieplusplan,2003,0
garantieplusplan,2004,0
garantieplusplan,2005,0
garantieplusplan,2006,0
garantieplusplan,2007,0
garantieplusplan,2008,0
garantieplusplan,2009,0
garantieplusplan,2010,0
garantieplusplan,2011,0
garantieplusplan,2012,0
garantieplusplan,2013,0
garantieplusplan,2014,0
garantieplusplan,2015,0
garantieplusplan,2016,0
garantieplusplan,2017,0
garantieplusplan,2018,0
garantieplusplan,2019,0
garantieplusplan,2020,0
garantieplusplan,2021,0
garantieplusplan,2022,0
garantieplusplan,2023,0
garantieplusplan,2024,0
garantieplusplan,2025,0
garantieplusplan,2026,0
garantieplusplan,2027,0
garantieplusplan,2028,0
garantieplusplan,2029,0
garantieplusplan,2030,0
garantieplusplan,2031,0
garantieplusplan,2032,0
garantieplusplan,2033,0
garantieplusplan,2034,0
garantieplusplan,2035,0
garantieplusplan,2036,0
garantieplusplan,2037,0
garantieplusplan,2038,0
garantieplusplan,2039,0
garantieplusplan,2040,0
garantieplusplan,2041,0
garantieplusplan,2042,0
garantieplusplan,2043,0
garantieplusplan,2044,0
garantieplusplan,2045,0
garantieplusplan,2046,0
garantieplusplan,2047,0
garantieplusplan,2048,0
garantieplusplan,2049,0
garantieplusplan,2050,0
garantieplusplan,2051,0
garantieplusplan,2052,0
garantieplusplan,2053,0
garantieplusplan,2054,0
garantieplusplan,2055,0
garantieplusplan,2056,0
garantieplusplan,2057,0
garantieplusplan,2058,0
garantieplusplan,2059,0
garantieplusplan,2060,0
garantieplusplan,2061,0
garantieplusplan,2062,0
garantieplusplan,2063,0
garantieplusplan,2064,0
garantieplusplan,2065,0
garantieplusplan,2066,0
garantieplusplan,2067,0
garantieplusplan,2068,0
garantieplusplan,2069,0
garantieplusplan,2070,0
garantieplusplan,2071,0
garantieplusplan,2072,0
garantieplusplan,2073,0
garantieplusplan,2074,0
garantieplusplan,2075,0
garantieplusplan,2076,0
garantieplusplan,2077,0
garantieplusplan,2078,0
garantieplusplan,2079,0
garantieplusplan,2080,0
garantieplusplan,2081,0
garantieplusplan,2082,0
garantieplusplan,2083,0
garantieplusplan,2084,0
garantieplusplan,2085,0
garantieplusplan,2086,0
garantieplusplan,2087,0
garantieplusplan,2088,0
garantieplusplan,2089,0
garantieplusplan,2090,0
garantieplusplan,2091,0
garantieplusplan,2092,0
garantieplusplan,2093,0
garantieplusplan,2094,0
garantieplusplan,2095,0
garantieplusplan,2096,0
garantieplusplan,2097,0
garantieplusplan,2098,0
garantieplusplan,2099,0
garantieplusplan,2100,0
guldenspolis,1950,0
guldenspolis,1951,0
guldenspolis,1952,0
guldenspolis,1953,0
guldenspolis,1954,0
guldenspolis,1955,0
guldenspolis,1956,0
guldenspolis,1957,0
guldenspolis,1958,0
guldenspolis,1959,0
guldenspolis,1960,0
guldenspolis,1961,0
guldenspolis,1962,0
guldenspolis,1963,0
guldenspolis,1964,0
guldenspolis,1965,0
guldenspolis,1966,0
guldenspolis,1967,0
guldenspolis,1968,0
guldenspolis,1969,0
guldenspolis,1970,0
guldenspolis,1971,0
guldenspolis,1972,0
guldenspolis,1973,0
guldenspolis,1974,0
guldenspolis,1975,0
guldenspolis,1976,0
guldenspolis,1977,0
guldenspolis,1978,0
guldenspolis,1979,0
guldenspolis,1980,0
guldenspolis,1981,0
guldenspolis,1982,0
guldenspolis,1983,0
guldenspolis,1984,0
guldenspolis,1985,0
guldenspolis,1986,0
guldenspolis,1987,0
guldenspolis,1988,0
guldenspolis,1989,0
guldenspolis,1990,0
guldenspolis,1991,0
guldenspolis,1992,0
guldenspolis,1993,0
guldenspolis,1994,0
guldenspolis,1995,0
guldenspolis,1996,0
guldenspolis,1997,0
guldenspolis,1998,0
guldenspolis,1999,0
guldenspolis,2000,0
guldenspolis,2001,0
guldenspolis,2002,0
guldenspolis,2003,0
guldenspolis,2004,0
guldenspolis,2005,0
guldenspolis,2006,0
guldenspolis,2007,0
guldenspolis,2008,0
guldenspolis,2009,0
guldenspolis,2010,0
guldenspolis,2011,0
guldenspolis,2012,0
guldenspolis,2013,0
guldenspolis,2014,0
guldenspolis,2015,0
guldenspolis,2016,0
guldenspolis,2017,0
guldenspolis,2018,0
guldenspolis,2019,0
guldenspolis,2020,0
guldenspolis,2021,0
guldenspolis,2022,0
guldenspolis,2023,0
guldenspolis,2024,0
guldenspolis,2025,0
guldenspolis,2026,0
guldenspolis,2027,0
guldenspolis,2028,0
guldenspolis,2029,0
guldenspolis,2030,0
guldenspolis,2031,0
guldenspolis,2032,0
guldenspolis,2033,0
guldenspolis,2034,0
guldenspolis,2035,0
guldenspolis,2036,0
guldenspolis,2037,0
guldenspolis,2038,0
guldenspolis,2039,0
guldenspolis,2040,0
guldenspolis,2041,0
guldenspolis,2042,0
guldenspolis,2043,0
guldenspolis,2044,0
guldenspolis,2045,0
guldenspolis,2046,0
guldenspolis,2047,0
guldenspolis,2048,0
guldenspolis,2049,0
guldenspolis,2050,0
guldenspolis,2051,0
guldenspolis,2052,0
guldenspolis,2053,0
guldenspolis,2054,0
guldenspolis,2055,0
guldenspolis,2056,0
guldenspolis,2057,0
guldenspolis,2058,0
guldenspolis,2059,0
guldenspolis,2060,0
guldenspolis,2061,0
guldenspolis,2062,0
guldenspolis,2063,0
guldenspolis,2064,0
guldenspolis,2065,0
guldenspolis,2066,0
guldenspolis,2067,0
guldenspolis,2068,0
guldenspolis,2069,0
guldenspolis,2070,0
guldenspolis,2071,0
guldenspolis,2072,0
guldenspolis,2073,0
guldenspolis,2074,0
guldenspolis,2075,0
guldenspolis,2076,0
guldenspolis,2077,0
guldenspolis,2078,0
guldenspolis,2079,0
guldenspolis,2080,0
guldenspolis,2081,0
guldenspolis,2082,0
guldenspolis,2083,0
guldenspolis,2084,0
guldenspolis,2085,0
guldenspolis,2086,0
guldenspolis,2087,0
guldenspolis,2088,0
guldenspolis,2089,0
guldenspolis,2090,0
guldenspolis,2091,0
guldenspolis,2092,0
guldenspolis,2093,0
guldenspolis,2094,0
guldenspolis,2095,0
guldenspolis,2096,0
guldenspolis,2097,0
guldenspolis,2098,0
guldenspolis,2099,0
guldenspolis,2100,0
mixplan,1950,0
mixplan,1951,0
mixplan,1952,0
mixplan,1953,0
mixplan,1954,0
mixplan,1955,0
mixplan,1956,0
mixplan,1957,0
mixplan,1958,0
mixplan,1959,0
mixplan,1960,0
mixplan,1961,0
mixplan,1962,0
mixplan,1963,0
mixplan,1964,0
mixplan,1965,0
mixplan,1966,0
mixplan,1967,0
mixplan,1968,0
mixplan,1969,0
mixplan,1970,0
mixplan,1971,0
mixplan,1972,0
mixplan,1973,0
mixplan,1974,0
mixplan,1975,0
mixplan,1976,0
mixplan,1977,0
mixplan,1978,0
mixplan,1979,0
mixplan,1980,0
mixplan,1981,0
mixplan,1982,0
mixplan,1983,0
mixplan,1984,0
mixplan,1985,0
mixplan,1986,0
mixplan,1987,0
mixplan,1988,0
mixplan,1989,0
mixplan,1990,0
mixplan,1991,0
mixplan,1992,0
mixplan,1993,0
mixplan,1994,0
mixplan,1995,0
mixplan,1996,0
mixplan,1997,0
mixplan,1998,0
mixplan,1999,0
mixplan,2000,0
mixplan,2001,0
mixplan,2002,0
mixplan,2003,0
mixplan,2004,0
mixplan,2005,0
mixplan,2006,0
mixplan,2007,0
mixplan,2008,0
mixplan,2009,0
mixplan,2010,0
mixplan,2011,0
mixplan,2012,0
mixplan,2013,0
mixplan,2014,0
mixplan,2015,0
mixplan,2016,0
mixplan,2017,0
mixplan,2018,0
mixplan,2019,0
mixplan,2020,0
mixplan,2021,0
mixplan,2022,0
mixplan,2023,0
mixplan,2024,0
mixplan,2025,0
mixplan,2026,0
mixplan,2027,0
mixplan,2028,0
mixplan,2029,0
mixplan,2030,0
mixplan,2031,0
mixplan,2032,0
mixplan,2033,0
mixplan,2034,0
mixplan,2035,0
mixplan,2036,0
mixplan,2037,0
mixplan,2038,0
mixplan,2039,0
mixplan,2040,0
mixplan,2041,0
mixplan,2042,0
mixplan,2043,0
mixplan,2044,0
mixplan,2045,0
mixplan,2046,0
mixplan,2047,0
mixplan,2048,0
mixplan,2049,0
mixplan,2050,0
mixplan,2051,0
mixplan,2052,0
mixplan,2053,0
mixplan,2054,0
mixplan,2055,0
mixplan,2056,0
mixplan,2057,0
mixplan,2058,0
mixplan,2059,0
mixplan,2060,0
mixplan,2061,0
mixplan,2062,0
mixplan,2063,0
mixplan,2064,0
mixplan,2065,0
mixplan,2066,0
mixplan,2067,0
mixplan,2068,0
mixplan,2069,0
mixplan,2070,0
mixplan,2071,0
mixplan,2072,0
mixplan,2073,0
mixplan,2074,0
mixplan,2075,0
mixplan,2076,0
mixplan,2077,0
mixplan,2078,0
mixplan,2079,0
mixplan,2080,0
mixplan,2081,0
mixplan,2082,0
mixplan,2083,0
mixplan,2084,0
mixplan,2085,0
mixplan,2086,0
mixplan,2087,0
mixplan,2088,0
mixplan,2089,0
mixplan,2090,0
mixplan,2091,0
mixplan,2092,0
mixplan,2093,0
mixplan,2094,0
mixplan,2095,0
mixplan,2096,0
mixplan,2097,0
mixplan,2098,0
mixplan,2099,0
mixplan,2100,0
plusfonds_2040_plus,1950,0
plusfonds_2040_plus,1951,0
plusfonds_2040_plus,1952,0
plusfonds_2040_plus,1953,0
plusfonds_2040_plus,1954,0
plusfonds_2040_plus,1955,0
plusfonds_2040_plus,1956,0
plusfonds_2040_plus,1957,0
plusfonds_2040_plus,1958,0
plusfonds_2040_plus,1959,0
plusfonds_2040_plus,1960,0
plusfonds_2040_plus,1961,0
plusfonds_2040_plus,1962,0
plusfonds_2040_plus,1963,0
plusfonds_2040_plus,1964,0
plusfonds_2040_plus,1965,0
plusfonds_2040_plus,1966,0
plusfonds_2040_plus,1967,0
plusfonds_2040_plus,1968,0
plusfonds_2040_plus,1969,0
plusfonds_2040_plus,1970,0
plusfonds_2040_plus,1971,0
plusfonds_2040_plus,1972,0
plusfonds_2040_plus,1973,0
plusfonds_2040_plus,1974,0
plusfonds_2040_plus,1975,0
plusfonds_2040_plus,1976,0
plusfonds_2040_plus,1977,0
plusfonds_2040_plus,1978,0
plusfonds_2040_plus,1979,0
plusfonds_2040_plus,1980,0
plusfonds_2040_plus,1981,0
plusfonds_2040_plus,1982,0
plusfonds_2040_plus,1983,0
plusfonds_2040_plus,1984,0
plusfonds_2040_plus,1985,0
plusfonds_2040_plus,1986,0
plusfonds_2040_plus,1987,0
plusfonds_2040_plus,1988,0
plusfonds_2040_plus,1989,0
plusfonds_2040_plus,1990,0
plusfonds_2040_plus,1991,0
plusfonds_2040_plus,1992,0
plusfonds_2040_plus,1993,0
plusfonds_2040_plus,1994,0
plusfonds_2040_plus,1995,0
plusfonds_2040_plus,1996,0
plusfonds_2040_plus,1997,0
plusfonds_2040_plus,1998,0
plusfonds_2040_plus,1999,0
plusfonds_2040_plus,2000,0
plusfonds_2040_plus,2001,0
plusfonds_2040_plus,2002,0
plusfonds_2040_plus,2003,0
plusfonds_2040_plus,2004,0
plusfonds_2040_plus,2005,0
plusfonds_2040_plus,2006,0
plusfonds_2040_plus,2007,0
plusfonds_2040_plus,2008,0
plusfonds_2040_plus,2009,0
plusfonds_2040_plus,2010,0
plusfonds_2040_plus,2011,0
plusfonds_2040_plus,2012,0
plusfonds_2040_plus,2013,0
plusfonds_2040_plus,2014,0
plusfonds_2040_plus,2015,0
plusfonds_2040_plus,2016,0
plusfonds_2040_plus,2017,0
plusfonds_2040_plus,2018,0
plusfonds_2040_plus,2019,0
plusfonds_2040_plus,2020,0
plusfonds_2040_plus,2021,0
plusfonds_2040_plus,2022,0
plusfonds_2040_plus,2023,0
plusfonds_2040_plus,2024,0
plusfonds_2040_plus,2025,0
plusfonds_2040_plus,2026,0
plusfonds_2040_plus,2027,0
plusfonds_2040_plus,2028,0
plusfonds_2040_plus,2029,0
plusfonds_2040_plus,2030,0
plusfonds_2040_plus,2031,0
plusfonds_2040_plus,2032,0
plusfonds_2040_plus,2033,0
plusfonds_2040_plus,2034,0
plusfonds_2040_plus,2035,0
plusfonds_2040_plus,2036,0
plusfonds_2040_plus,2037,0
plusfonds_2040_plus,2038,0
plusfonds_2040_plus,2039,0
plusfonds_2040_plus,2040,0
plusfonds_2040_plus,2041,0
plusfonds_2040_plus,2042,0
plusfonds_2040_plus,2043,0
plusfonds_2040_plus,2044,0
plusfonds_2040_plus,2045,0
plusfonds_2040_plus,2046,0
plusfonds_2040_plus,2047,0
plusfonds_2040_plus,2048,0
plusfonds_2040_plus,2049,0
plusfonds_2040_plus,2050,0
plusfonds_2040_plus,2051,0
plusfonds_2040_plus,2052,0
plusfonds_2040_plus,2053,0
plusfonds_2040_plus,2054,0
plusfonds_2040_plus,2055,0
plusfonds_2040_plus,2056,0
plusfonds_2040_plus,2057,0
plusfonds_2040_plus,2058,0
plusfonds_2040_plus,2059,0
plusfonds_2040_plus,2060,0
plusfonds_2040_plus,2061,0
plusfonds_2040_plus,2062,0
plusfonds_2040_plus,2063,0
plusfonds_2040_plus,2064,0
plusfonds_2040_plus,2065,0
plusfonds_2040_plus,2066,0
plusfonds_2040_plus,2067,0
plusfonds_2040_plus,2068,0
plusfonds_2040_plus,2069,0
plusfonds_2040_plus,2070,0
plusfonds_2040_plus,2071,0
plusfonds_2040_plus,2072,0
plusfonds_2040_plus,2073,0
plusfonds_2040_plus,2074,0
plusfonds_2040_plus,2075,0
plusfonds_2040_plus,2076,0
plusfonds_2040_plus,2077,0
plusfonds_2040_plus,2078,0
plusfonds_2040_plus,2079,0
plusfonds_2040_plus,2080,0
plusfonds_2040_plus,2081,0
plusfonds_2040_plus,2082,0
plusfonds_2040_plus,2083,0
plusfonds_2040_plus,2084,0
plusfonds_2040_plus,2085,0
plusfonds_2040_plus,2086,0
plusfonds_2040_plus,2087,0
plusfonds_2040_plus,2088,0
plusfonds_2040_plus,2089,0
plusfonds_2040_plus,2090,0
plusfonds_2040_plus,2091,0
plusfonds_2040_plus,2092,0
plusfonds_2040_plus,2093,0
plusfonds_2040_plus,2094,0
plusfonds_2040_plus,2095,0
plusfonds_2040_plus,2096,0
plusfonds_2040_plus,2097,0
plusfonds_2040_plus,2098,0
plusfonds_2040_plus,2099,0
plusfonds_2040_plus,2100,0
plusfonds_pensioenplus,1950,0
plusfonds_pensioenplus,1951,0
plusfonds_pensioenplus,1952,0
plusfonds_pensioenplus,1953,0
plusfonds_pensioenplus,1954,0
plusfonds_pensioenplus,1955,0
plusfonds_pensioenplus,1956,0
plusfonds_pensioenplus,1957,0
plusfonds_pensioenplus,1958,0
plusfonds_pensioenplus,1959,0
plusfonds_pensioenplus,1960,0
plusfonds_pensioenplus,1961,0
plusfonds_pensioenplus,1962,0
plusfonds_pensioenplus,1963,0
plusfonds_pensioenplus,1964,0
plusfonds_pensioenplus,1965,0
plusfonds_pensioenplus,1966,0
plusfonds_pensioenplus,1967,0
plusfonds_pensioenplus,1968,0
plusfonds_pensioenplus,1969,0
plusfonds_pensioenplus,1970,0
plusfonds_pensioenplus,1971,0
plusfonds_pensioenplus,1972,0
plusfonds_pensioenplus,1973,0
plusfonds_pensioenplus,1974,0
plusfonds_pensioenplus,1975,0
plusfonds_pensioenplus,1976,0
