model,tarcd_rg,mort_table_res_m,mort_table_res_f,mort_table_res_u,interest,exp_res_factor,zeroization_res,age_adj_m,age_adj_f,age_adj_u,mort_mult_m_pos,mort_mult_f_pos,mort_mult_u_pos,mort_mult_m,mort_mult_f,mort_mult_u,mort_mult_m_neg,mort_mult_f_neg,rip_load,risk_prem_threshold,risk_prem_vzr_perc,risk_prem_eks_perc,mort_mult_u_neg
SB,45,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,46,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,47,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,48,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,49,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,50,GBM6165,GBM6165,GBM6165,0.035,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,51,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,0,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,52,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,53,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,54,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,55,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,56,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,57,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,58,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.04,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,59,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-3,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,60,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,61,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,62,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,63,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,64,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,65,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,66,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,67,GBM6165,GBM6165,GBM6165,0.03,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,68,GBM6165,GBM6165,GBM6165,0.03,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,69,GBM6165,GBM6165,GBM6165,0.03,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,70,GBM7680,GBM7680,GBM7680,0.04,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,71,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,72,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-9,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,73,GBM7680,GBM7680,GBM7680,0.03,0.01,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,74,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,75,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,76,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-5,-13,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,77,GBM8590,GBM8590,GBM8590,0.04,0.01,1,1,-5,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,78,GBM8590,GBM8590,GBM8590,0.04,0.01,1,-4,-10,-4,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,79,GBM8590,GBM8590,GBM8590,0.04,0.01,1,-5,-12,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,80,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,81,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,-3,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,82,GBM2130,GBM2130,GBM2130,0.03,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,83,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,84,GBM8085,GBM8085,GBM8085,0.03,0.01,1,-5,-13,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,85,GBM4749,GBM4749,GBM4749,0.035,0.01,1,0,-3,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,86,GBM4749,GBM4749,GBM4749,0.03,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,87,GBM4749,GBM4749,GBM4749,0.035,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,88,GBM4749,GBM4749,GBM4749,0.04,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,89,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,90,GBM5660,GBM5660,GBM5660,0.035,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,91,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,92,GBM0005,GBM0005,GBM0005,0.04,0.01,1,-5,-12,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,93,GBM8590,GBM8590,GBM8590,0.03,0.01,1,1,-5,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,94,GBM8590,GBM8590,GBM8590,0.03,0.01,1,-4,-10,-4,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,95,GBM0005,GBM0005,GBM0005,0.03,0.01,1,-5,-12,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,96,GBM7680,GBM7680,GBM7680,0.03,0.01,1,-1,-9,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,97,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,98,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,158,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.04,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,161,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,163,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,165,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,171,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,172,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-9,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,176,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-5,-13,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
SB,200,GBM9095,GBM9095,GBM9095,0.025,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,1,GBM2130,GBM2130,GBM2130,0.025,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,2,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.025,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,3,GBM2130,GBM2130,GBM2130,0.025,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,4,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,5,GBM2130,GBM2130,GBM2130,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,6,GBM2130,GBM2130,GBM2130,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,9,GBM8590,GBM8590,GBM8590,0.04,"",1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,10,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-1,-4,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,11,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,12,GBM4749,GBM4749,GBM4749,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,13,GBM4749,GBM4749,GBM4749,0.03,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,14,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,15,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-4,-4,-4,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,16,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-5,-5,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,17,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,18,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,19,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.0325,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,20,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,21,GBM4749,GBM4749,GBM4749,0.035,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,22,GBM4749,GBM4749,GBM4749,0.035,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,23,GBM4749,GBM4749,GBM4749,0.035,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,24,GBM4749,GBM4749,GBM4749,0.035,0.01,1,-2,-2,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,25,GBM4749,GBM4749,GBM4749,0.04,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,26,GBM4749,GBM4749,GBM4749,0.04,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,27,GBM4749,GBM4749,GBM4749,0.04,0.01,1,-2,-2,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,28,GBM4749,GBM4749,GBM4749,0.04,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,29,GBM4749,GBM4749,GBM4749,0.045,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,30,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.045,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,31,GBM4749,GBM4749,GBM4749,0.045,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,32,GBM4749,GBM4749,GBM4749,0.045,0.01,1,-2,-2,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,33,GBM4749,GBM4749,GBM4749,0.045,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,36,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,38,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,40,GBM6165,GBM6165,GBM6165,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,41,GBM6165,GBM6165,GBM6165,0.03,0.01,1,-3,-6,-3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,42,GBM5660,GBM5660,GBM5660,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,43,GBM6165,GBM6165,GBM6165,0.035,0.01,1,-2,-5,-2,2,2,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,44,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,45,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,46,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,47,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,48,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,49,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,50,GBM6165,GBM6165,GBM6165,0.035,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,51,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,0,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,52,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,53,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,54,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,55,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,56,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,57,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,58,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.04,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,59,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-3,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,60,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,61,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,62,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,63,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,64,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,65,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,66,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,67,GBM6165,GBM6165,GBM6165,0.03,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,68,GBM6165,GBM6165,GBM6165,0.03,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,69,GBM6165,GBM6165,GBM6165,0.03,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,70,GBM7680,GBM7680,GBM7680,0.04,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,71,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,72,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-9,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,73,GBM7680,GBM7680,GBM7680,0.03,0.01,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,74,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,75,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,76,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-5,-13,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,77,GBM8590,GBM8590,GBM8590,0.04,0.01,1,1,-5,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,78,GBM8590,GBM8590,GBM8590,0.04,0.01,1,-4,-10,-4,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,79,GBM8590,GBM8590,GBM8590,0.04,0.01,1,-5,-12,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,80,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,81,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,-3,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,82,GBM2130,GBM2130,GBM2130,0.03,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,83,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,84,GBM8085,GBM8085,GBM8085,0.03,0.01,1,-5,-13,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,85,GBM4749,GBM4749,GBM4749,0.035,0.01,1,0,-3,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,86,GBM4749,GBM4749,GBM4749,0.03,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,87,GBM4749,GBM4749,GBM4749,0.035,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,88,GBM4749,GBM4749,GBM4749,0.04,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,89,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,90,GBM5660,GBM5660,GBM5660,0.035,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,91,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,92,GBM0005,GBM0005,GBM0005,0.04,0.01,1,-5,-12,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,93,GBM8590,GBM8590,GBM8590,0.03,0.01,1,1,-5,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,94,GBM8590,GBM8590,GBM8590,0.03,0.01,1,-4,-10,-4,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,95,GBM0005,GBM0005,GBM0005,0.03,0.01,1,-5,-12,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,96,GBM7680,GBM7680,GBM7680,0.03,0.01,1,-1,-9,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,97,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,98,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,158,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.04,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,161,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,163,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,165,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,171,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,172,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-9,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,176,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-5,-13,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
TSM,200,GBM9095,GBM9095,GBM9095,0.025,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
UVL,MM_CP,M475,F475,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
UVL,MM_EP,M475,F475,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
UVL,MM_KP,M475,F475,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
UVL,welvaartspolis,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
UVL,vermogensplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
UVL,V&B,GBM9500,GBV9500,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
UVL,USH,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
UVL,toekomstplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
UVL,tariefplus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
