runname,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0092_2023M03_Base-GH_IFRS_T_DI_300dn(00_60)-GH_CALIB_T_DI_300dn(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_300dn,61.05,24.73034713969889,38.66021926869577,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0093_2023M03_Base-GH_IFRS_T_DI_200dn(00_60)-GH_CALIB_T_DI_200dn(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_200dn,61.05,23.16222542484006,37.622093852210234,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0094_2023M03_Base-GH_IFRS_T_DI_100dn(00_60)-GH_CALIB_T_DI_100dn(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_100dn,61.05,21.612193786516603,36.59540633695551,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0095_2023M03_Base-GH_IFRS_T_DI_050dn(00_60)-GH_CALIB_T_DI_050dn(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_050dn,61.05,20.84388277001884,36.08630272136544,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0096_2023M03_Base-GH_IFRS_T_DI_025dn(00_60)-GH_CALIB_T_DI_025dn(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_025dn,61.05,20.461389791723104,35.832802453189174,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0097_2023M03_Base-GH_IFRS_T_DI_010dn(00_60)-GH_CALIB_T_DI_010dn(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_010dn,61.05,20.232423781420184,35.681037397086804,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0098_2023M03_Base-GH_IFRS_T_DI_001dn(00_60)-GH_CALIB_T_DI_001dn(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_001dn,61.05,20.095234458904933,35.59009873017677,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0099_2023M03_Base-GH_IFRS_T_DI_001up(00_60)-GH_CALIB_T_DI_001up(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_001up,61.05,20.06476730002212,35.569902382490945,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0100_2023M03_Base-GH_IFRS_T_DI_010up(00_60)-GH_CALIB_T_DI_010up(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_010up,61.05,19.927752111316718,35.4790738697047,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0101_2023M03_Base-GH_IFRS_T_DI_025up(00_60)-GH_CALIB_T_DI_025up(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_025up,61.05,19.699709538949378,35.32789296490861,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0102_2023M03_Base-GH_IFRS_T_DI_050up(00_60)-GH_CALIB_T_DI_050up(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_050up,61.05,19.32051456791062,35.07647896032304,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0103_2023M03_Base-GH_IFRS_T_DI_100up(00_60)-GH_CALIB_T_DI_100up(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_100up,61.05,18.56539580903616,34.57572053855688,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0104_2023M03_Base-GH_IFRS_T_DI_200up(00_60)-GH_CALIB_T_DI_200up(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_200up,61.05,17.06813685887713,33.58241603006044,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0105_2023M03_Base-GH_IFRS_T_DI_300up(00_60)-GH_CALIB_T_DI_300up(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_300up,61.05,15.58798263049385,32.59993689292841,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0106_2023M03_Base-GH_IFRS_T_DI_200dn(00_60)_UFR_200dn-GH_CALIB_T_DI_200dn(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_200dn,61.05,23.16222542484006,37.622093852210234,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0107_2023M03_Base-GH_IFRS_T_DI_100dn(00_60)_UFR_100dn-GH_CALIB_T_DI_100dn(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_100dn,61.05,21.612193786516603,36.59540633695551,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0108_2023M03_Base-GH_IFRS_T_DI_100up(00_60)_UFR_100up-GH_CALIB_T_DI_100up(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_100up,61.05,18.56539580903616,34.57572053855688,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0109_2023M03_Base-GH_IFRS_T_DI_200up(00_60)_UFR_200up-GH_CALIB_T_DI_200up(00_60)-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_DU_FI_200up,61.05,17.06813685887713,33.58241603006044,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0110_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_FI_200dn,61.05,23.16222542484006,37.622093852210234,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0111_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_FI_100dn,61.05,21.61219378651661,36.59540633695551,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0112_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_FI_100up,61.05,18.56539580903616,34.57572053855688,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0113_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_FI_200up,61.05,17.06813685887713,33.58241603006044,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0114_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_EQ_EM_PE_25dn,45.787499999999994,20.08,32.56410892091436,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0115_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_EQ_EM_PE_10dn,54.945,20.08,34.37364356836574,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0116_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_EQ_EM_PE_10up,67.155,20.08,36.78635643163425,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0117_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_EQ_EM_PE_25up,76.3125,20.08,38.59589107908564,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0118_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_Currency_EUR_15up,61.05,20.08,35.26217293570229,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0119_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_Currency_EUR_15dn,61.05,20.08,35.89782706429771,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0120_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_Currency_USD_15up,61.05,20.08,35.75527227810535,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0121_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_Currency_USD_15dn,61.05,20.08,35.404727721894645,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0122_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_FI_Bond_50dn,61.05,20.84388277001884,35.95342733661905,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0123_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_FI_Bond_50up,61.05,19.32051456791062,35.20856125875692,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0124_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_FI_Mort_50dn,61.05,20.08,35.71287538474638,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0125_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_FI_Mort_50up,61.05,20.08,35.44791770156612,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0126_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_VI_010dn-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0127_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_VI_010up-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0128_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_40dn,36.629999999999995,20.08,29.411361663161653,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0129_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_25dn,45.787499999999994,20.08,31.72460103947605,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0130_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_20dn,48.84,20.08,32.49568083158083,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0131_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_10dn,54.945,20.08,34.03784041579041,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0132_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_10up,67.155,20.08,37.122159584209584,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0133_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_20up,73.25999999999999,20.08,38.66431916841917,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0134_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_Base-IFRS_T_DU_nonFI_25up,76.3125,20.08,39.43539896052395,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0135_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_VE_0500dn(01_05)-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0136_2023M03_Base-GH_IFRS_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-IFRS_VE_0500up(01_05)-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0137_2023M03_Base-GH_IFRS_T_DI_EBA_200_up-GH_CALIB_T_DI_EBA_200_up-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0138_2023M03_Base-GH_IFRS_T_DI_EBA_200_down-GH_CALIB_T_DI_EBA_200_down-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0139_2023M03_Base-GH_IFRS_T_DI_EBA_Short_Rate_Up-GH_CALIB_T_DI_EBA_Short_Rate_Up-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0140_2023M03_Base-GH_IFRS_T_DI_EBA_Short_Rate_Down-GH_CALIB_T_DI_EBA_Short_Rate_Down-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0141_2023M03_Base-GH_IFRS_T_DI_EBA_steepen-GH_CALIB_T_DI_EBA_steepen-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0142_2023M03_Base-GH_IFRS_T_DI_EBA_flatten-GH_CALIB_T_DI_EBA_flatten-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0143_2023M03_Base-GH_IFRS_T_DI_AEB_Specific1-GH_CALIB_T_DI_AEB_Specific1-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0144_2023M03_Base-GH_IFRS_T_DI_AEB_Specific2-GH_CALIB_T_DI_AEB_Specific2-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0145_2023M03_Base-GH_IFRS_T_DI_AEB_Long_rates_up-GH_CALIB_T_DI_AEB_Long_rates_up-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0146_2023M03_Base-GH_IFRS_T_DI_AEB_Long_rates_down-GH_CALIB_T_DI_AEB_Long_rates_down-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0147_2023M03_Base-GH_IFRS_T_DI_ICAAP_moderate-GH_CALIB_T_DI_ICAAP_moderate-LV30Y_T_DI_shock-IFRS_Base-IFRS_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
