fund_number,fund_name,price_date,price,guarantee,guarantee_type,fund_ind,hr_indicator,aegon_fund,M1,M2,M3
244,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
245,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
246,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
247,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
248,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
249,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
250,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
251,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
252,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
253,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
254,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
255,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
256,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
257,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
258,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
259,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
260,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
261,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
262,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
263,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
264,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
265,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
266,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
267,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
268,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
269,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
270,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
271,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
272,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
273,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
274,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
275,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
276,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
277,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
278,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
279,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
280,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
281,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
282,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
283,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
284,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
285,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
286,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
287,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
288,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
289,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
290,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
291,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
292,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
293,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
294,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
295,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
296,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
297,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
298,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
299,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
300,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
301,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
302,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
303,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
304,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
305,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
306,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
307,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
308,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
309,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
310,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
311,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
312,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
313,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
314,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
315,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
316,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
317,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
318,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
319,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
320,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
321,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
322,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
323,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
324,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
325,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
326,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
327,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
328,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
329,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
330,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
331,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
332,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
333,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
334,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
335,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
336,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
337,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
338,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
339,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
340,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
341,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
342,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
343,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
344,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
345,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
346,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
347,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
348,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
349,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
350,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
351,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
352,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
353,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
354,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
355,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
356,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
357,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
358,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
359,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
360,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
361,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
362,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
363,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
364,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
365,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
366,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
367,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
368,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
369,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
370,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
371,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
372,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
373,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
374,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
375,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
376,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
377,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
378,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
379,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
380,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
381,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
382,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
383,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
384,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
385,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
386,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
387,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
388,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
389,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
390,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
391,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
392,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
393,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
394,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
395,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
396,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
397,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
398,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
399,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
400,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
401,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
402,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
403,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
404,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
405,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
406,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
407,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
408,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
409,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
410,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
411,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
412,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
413,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
414,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
415,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
416,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
417,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
418,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
419,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
420,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
421,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
422,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
423,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
424,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
425,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
426,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
427,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
428,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
429,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
430,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
431,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
432,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
433,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
434,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
435,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
436,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
437,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
438,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
439,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
440,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
441,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
442,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
443,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
444,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
445,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
446,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
447,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
448,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
449,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
450,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
451,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
452,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
453,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
454,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
455,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
456,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
457,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
458,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
459,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
460,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
461,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
462,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
463,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
464,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
465,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
466,Effecten,01/01/2023,1.0,0,0,2,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
