keyfield,postid,product,group,kstvlgnr,kstcd,ksttotbd,kstvbgjr,kstvbgmd,chgperiod,recordno
608512780,608512780,CHARGE,chg,1,1.0,57.36,2007,11,48.0,1987
608513020,608513020,CHARGE,chg,2,1.0,14.64,2007,11,50.0,1988
608513020,608513020,CHARGE,chg,1,1.0,95.52,2007,11,50.0,1989
608513040,608513040,CHARGE,chg,1,1.0,29.28,2007,11,48.0,1990
608513040,608513040,CHARGE,chg,2,1.0,4.56,2007,11,48.0,1991
608513060,608513060,CHARGE,chg,1,1.0,45.12,2007,11,48.0,1992
608513060,608513060,CHARGE,chg,2,1.0,6.96,2007,11,48.0,1993
608513160,608513160,CHARGE,chg,1,1.0,103.8,2007,11,49.0,1994
608513160,608513160,CHARGE,chg,2,1.0,15.96,2007,11,49.0,1995
608513200,608513200,CHARGE,chg,1,1.0,104.28,2007,11,49.0,1996
608513200,608513200,CHARGE,chg,2,1.0,16.08,2007,11,49.0,1997
608513300,608513300,CHARGE,chg,1,1.0,67.56,2007,11,48.0,1998
608513300,608513300,CHARGE,chg,2,1.0,10.44,2007,11,48.0,1999
608513330,608513330,CHARGE,chg,2,1.0,29.04,2007,11,49.0,2000
608513330,608513330,CHARGE,chg,1,1.0,188.64,2007,11,49.0,2001
608513340,608513340,CHARGE,chg,1,1.0,56.28,2007,11,49.0,2002
608513340,608513340,CHARGE,chg,2,1.0,8.64,2007,11,49.0,2003
608513400,608513400,CHARGE,chg,1,1.0,138.0,2007,11,49.0,2004
608513400,608513400,CHARGE,chg,2,1.0,21.24,2007,11,49.0,2005
608513410,608513410,CHARGE,chg,1,1.0,131.04,2007,11,49.0,2006
608513410,608513410,CHARGE,chg,2,1.0,20.16,2007,11,49.0,2007
608513460,608513460,CHARGE,chg,1,1.0,90.12,2007,11,48.0,2008
608513460,608513460,CHARGE,chg,2,1.0,13.8,2007,11,48.0,2009
608513580,608513580,CHARGE,chg,1,1.0,154.2,2007,11,49.0,2010
608513580,608513580,CHARGE,chg,2,1.0,23.76,2007,11,49.0,2011
608513620,608513620,CHARGE,chg,2,1.0,25.68,2007,11,49.0,2012
608513620,608513620,CHARGE,chg,1,1.0,167.52,2007,11,49.0,2013
608513730,608513730,CHARGE,chg,1,1.0,62.88,2007,11,48.0,2014
608513730,608513730,CHARGE,chg,2,1.0,9.72,2007,11,48.0,2015
608513960,608513960,CHARGE,chg,1,1.0,63.84,2007,11,48.0,2016
608513960,608513960,CHARGE,chg,2,1.0,9.84,2007,11,48.0,2017
608514000,608514000,CHARGE,chg,1,1.0,61.2,2007,11,48.0,2018
608514000,608514000,CHARGE,chg,2,1.0,9.36,2007,11,48.0,2019
608514050,608514050,CHARGE,chg,1,1.0,38.28,2007,11,48.0,2020
608514050,608514050,CHARGE,chg,2,1.0,5.88,2007,11,48.0,2021
608514150,608514150,CHARGE,chg,1,1.0,132.48,2007,11,49.0,2022
608514150,608514150,CHARGE,chg,2,1.0,20.4,2007,11,49.0,2023
608514270,608514270,CHARGE,chg,2,1.0,12.84,2007,11,50.0,2024
608514270,608514270,CHARGE,chg,1,1.0,84.0,2007,11,50.0,2025
608514280,608514280,CHARGE,chg,1,1.0,72.0,2007,11,50.0,2026
608514280,608514280,CHARGE,chg,2,1.0,11.04,2007,11,50.0,2027
608514370,608514370,CHARGE,chg,1,1.0,159.0,2007,11,49.0,2028
608514370,608514370,CHARGE,chg,2,1.0,24.36,2007,11,49.0,2029
608514470,608514470,CHARGE,chg,1,1.0,29.52,2007,11,49.0,2030
608514470,608514470,CHARGE,chg,2,1.0,4.56,2007,11,49.0,2031
608514520,608514520,CHARGE,chg,1,1.0,59.28,2007,11,48.0,2032
608514520,608514520,CHARGE,chg,2,1.0,9.12,2007,11,48.0,2033
608514720,608514720,CHARGE,chg,1,1.0,27.72,2007,11,49.0,2034
608514720,608514720,CHARGE,chg,2,1.0,4.2,2007,11,49.0,2035
608514850,608514850,CHARGE,chg,1,1.0,29.4,2007,11,49.0,2036
608514850,608514850,CHARGE,chg,2,1.0,4.56,2007,11,49.0,2037
608515380,608515380,CHARGE,chg,2,1.0,19.68,2007,11,49.0,2038
608515380,608515380,CHARGE,chg,1,1.0,128.52,2007,11,49.0,2039
608515440,608515440,CHARGE,chg,2,1.0,9.84,2007,11,49.0,2040
608515440,608515440,CHARGE,chg,1,1.0,64.2,2007,11,49.0,2041
608515480,608515480,CHARGE,chg,1,1.0,55.44,2007,11,49.0,2042
608515480,608515480,CHARGE,chg,2,1.0,8.52,2007,11,49.0,2043
608515510,608515510,CHARGE,chg,1,1.0,20.52,2007,11,49.0,2044
608515510,608515510,CHARGE,chg,2,1.0,3.12,2007,11,49.0,2045
608515590,608515590,CHARGE,chg,1,1.0,131.4,2007,11,49.0,2046
608515590,608515590,CHARGE,chg,2,1.0,20.16,2007,11,49.0,2047
608515860,608515860,CHARGE,chg,1,1.0,105.0,2007,11,49.0,2048
608515860,608515860,CHARGE,chg,2,1.0,16.08,2007,11,49.0,2049
608515900,608515900,CHARGE,chg,3,1.0,2.76,2007,11,113.0,2050
608515900,608515900,CHARGE,chg,4,1.0,30.96,2008,4,120.0,2051
608515900,608515900,CHARGE,chg,1,1.0,17.64,2007,11,113.0,2052
608515900,608515900,CHARGE,chg,2,1.0,201.12,2008,4,120.0,2053
608516040,608516040,CHARGE,chg,1,1.0,56.04,2007,11,49.0,2054
608516040,608516040,CHARGE,chg,2,1.0,8.64,2007,11,49.0,2055
608516050,608516050,CHARGE,chg,1,1.0,174.72,2007,11,49.0,2056
608516050,608516050,CHARGE,chg,2,1.0,26.88,2007,11,49.0,2057
608516100,608516100,CHARGE,chg,1,1.0,103.2,2007,11,49.0,2058
608516100,608516100,CHARGE,chg,2,1.0,15.84,2007,11,49.0,2059
608516190,608516190,CHARGE,chg,1,1.0,128.16,2007,11,49.0,2060
608516190,608516190,CHARGE,chg,2,1.0,19.68,2007,11,49.0,2061
608516350,608516350,CHARGE,chg,1,1.0,94.68,2007,11,49.0,2062
608516350,608516350,CHARGE,chg,2,1.0,14.52,2007,11,49.0,2063
608516420,608516420,CHARGE,chg,1,1.0,22.8,2007,11,49.0,2064
608516420,608516420,CHARGE,chg,2,1.0,3.48,2007,11,49.0,2065
608516470,608516470,CHARGE,chg,2,1.0,30.84,2007,11,49.0,2066
608516470,608516470,CHARGE,chg,1,1.0,200.4,2007,11,49.0,2067
608516570,608516570,CHARGE,chg,1,1.0,26.04,2007,11,49.0,2068
608516570,608516570,CHARGE,chg,2,1.0,3.96,2007,11,49.0,2069
608516580,608516580,CHARGE,chg,1,1.0,26.04,2007,11,49.0,2070
608516580,608516580,CHARGE,chg,2,1.0,3.96,2007,11,49.0,2071
608516590,608516590,CHARGE,chg,1,1.0,19.44,2007,11,49.0,2072
608516590,608516590,CHARGE,chg,2,1.0,3.0,2007,11,49.0,2073
608516600,608516600,CHARGE,chg,1,1.0,22.2,2007,11,49.0,2074
608516600,608516600,CHARGE,chg,2,1.0,3.36,2007,11,49.0,2075
608516670,608516670,CHARGE,chg,1,1.0,97.8,2007,11,50.0,2076
608516670,608516670,CHARGE,chg,2,1.0,15.0,2007,11,50.0,2077
608516680,608516680,CHARGE,chg,2,1.0,2.76,2007,11,49.0,2078
608516680,608516680,CHARGE,chg,1,1.0,18.12,2007,11,49.0,2079
608516770,608516770,CHARGE,chg,1,1.0,110.88,2007,11,49.0,2080
608516770,608516770,CHARGE,chg,2,1.0,17.04,2007,11,49.0,2081
608516850,608516850,CHARGE,chg,1,1.0,159.72,2007,11,49.0,2082
608516850,608516850,CHARGE,chg,2,1.0,24.6,2007,11,49.0,2083
608517190,608517190,CHARGE,chg,1,1.0,132.36,2007,11,50.0,2084
608517190,608517190,CHARGE,chg,2,1.0,20.4,2007,11,50.0,2085
608517240,608517240,CHARGE,chg,1,1.0,106.68,2007,11,50.0,2086
608517240,608517240,CHARGE,chg,2,1.0,16.44,2007,11,50.0,2087
608517360,608517360,CHARGE,chg,1,1.0,165.0,2007,11,50.0,2088
608517360,608517360,CHARGE,chg,2,1.0,25.32,2007,11,50.0,2089
608517460,608517460,CHARGE,chg,2,1.0,4.56,2007,11,49.0,2090
608517460,608517460,CHARGE,chg,1,1.0,29.28,2007,11,49.0,2091
608517650,608517650,CHARGE,chg,2,1.0,14.64,2007,11,50.0,2092
608517650,608517650,CHARGE,chg,1,1.0,95.16,2007,11,50.0,2093
608517660,608517660,CHARGE,chg,1,1.0,15.96,2007,11,49.0,2094
608517660,608517660,CHARGE,chg,2,1.0,2.4,2007,11,49.0,2095
608517700,608517700,CHARGE,chg,1,1.0,68.04,2007,11,50.0,2096
608517700,608517700,CHARGE,chg,2,1.0,10.44,2007,11,50.0,2097
608517990,608517990,CHARGE,chg,1,1.0,146.52,2007,11,50.0,2098
608517990,608517990,CHARGE,chg,2,1.0,22.56,2007,11,50.0,2099
608518260,608518260,CHARGE,chg,1,1.0,163.8,2007,11,50.0,2100
608518260,608518260,CHARGE,chg,2,1.0,25.2,2007,11,50.0,2101
608518720,608518720,CHARGE,chg,1,1.0,63.6,2007,11,50.0,2102
608518720,608518720,CHARGE,chg,2,1.0,9.84,2007,11,50.0,2103
608518740,608518740,CHARGE,chg,1,1.0,123.24,2007,11,50.0,2104
608518740,608518740,CHARGE,chg,2,1.0,18.96,2007,11,50.0,2105
608518770,608518770,CHARGE,chg,2,1.0,4.56,2007,11,50.0,2106
608518770,608518770,CHARGE,chg,1,1.0,29.88,2007,11,50.0,2107
608518780,608518780,CHARGE,chg,1,1.0,51.24,2007,11,50.0,2108
608518780,608518780,CHARGE,chg,2,1.0,7.92,2007,11,50.0,2109
608519280,608519280,CHARGE,chg,1,1.0,206.28,2007,11,49.0,2110
608519280,608519280,CHARGE,chg,2,1.0,31.68,2007,11,49.0,2111
608519640,608519640,CHARGE,chg,1,1.0,27.72,2007,11,49.0,2112
608519640,608519640,CHARGE,chg,2,1.0,4.2,2007,11,49.0,2113
608519650,608519650,CHARGE,chg,1,1.0,144.6,2007,11,49.0,2114
608519650,608519650,CHARGE,chg,2,1.0,22.2,2007,11,49.0,2115
608519740,608519740,CHARGE,chg,1,1.0,189.96,2007,11,49.0,2116
608519740,608519740,CHARGE,chg,2,1.0,29.16,2007,11,49.0,2117
608519890,608519890,CHARGE,chg,2,1.0,12.0,2007,11,49.0,2118
608519890,608519890,CHARGE,chg,1,1.0,78.0,2007,11,49.0,2119
608520040,608520040,CHARGE,chg,1,1.0,109.68,2007,11,49.0,2120
608520040,608520040,CHARGE,chg,2,1.0,16.92,2007,11,49.0,2121
608520120,608520120,CHARGE,chg,1,1.0,120.48,2007,11,50.0,2122
608520120,608520120,CHARGE,chg,2,1.0,18.48,2007,11,50.0,2123
608520300,608520300,CHARGE,chg,1,1.0,255.0,2007,11,49.0,2124
608520300,608520300,CHARGE,chg,2,1.0,39.24,2007,11,49.0,2125
608520450,608520450,CHARGE,chg,1,1.0,182.76,2007,11,49.0,2126
608520450,608520450,CHARGE,chg,2,1.0,28.08,2007,11,49.0,2127
608520520,608520520,CHARGE,chg,1,1.0,226.92,2007,11,49.0,2128
608520520,608520520,CHARGE,chg,2,1.0,34.8,2007,11,49.0,2129
608520540,608520540,CHARGE,chg,2,1.0,24.96,2007,11,49.0,2130
608520540,608520540,CHARGE,chg,1,1.0,162.72,2007,11,49.0,2131
608520560,608520560,CHARGE,chg,1,1.0,55.08,2007,11,49.0,2132
608520560,608520560,CHARGE,chg,2,1.0,8.52,2007,11,49.0,2133
608520680,608520680,CHARGE,chg,1,1.0,107.04,2007,11,50.0,2134
608520680,608520680,CHARGE,chg,2,1.0,16.44,2007,11,50.0,2135
608520760,608520760,CHARGE,chg,1,1.0,74.28,2007,11,50.0,2136
608520760,608520760,CHARGE,chg,2,1.0,11.4,2007,11,50.0,2137
608521100,608521100,CHARGE,chg,1,1.0,42.6,2007,11,50.0,2138
608521100,608521100,CHARGE,chg,2,1.0,6.48,2007,11,50.0,2139
608521220,608521220,CHARGE,chg,2,1.0,17.88,2007,11,50.0,2140
608521220,608521220,CHARGE,chg,1,1.0,116.52,2007,11,50.0,2141
608521230,608521230,CHARGE,chg,2,1.0,20.76,2007,11,50.0,2142
608521230,608521230,CHARGE,chg,1,1.0,135.0,2007,11,50.0,2143
608521260,608521260,CHARGE,chg,1,1.0,97.8,2007,11,50.0,2144
608521260,608521260,CHARGE,chg,2,1.0,15.0,2007,11,50.0,2145
608521280,608521280,CHARGE,chg,1,1.0,90.36,2007,11,50.0,2146
608521280,608521280,CHARGE,chg,2,1.0,13.92,2007,11,50.0,2147
608521290,608521290,CHARGE,chg,1,1.0,201.48,2007,11,50.0,2148
608521290,608521290,CHARGE,chg,2,1.0,30.96,2007,11,50.0,2149
608521300,608521300,CHARGE,chg,1,1.0,52.44,2007,11,50.0,2150
608521300,608521300,CHARGE,chg,2,1.0,8.04,2007,11,50.0,2151
608521320,608521320,CHARGE,chg,1,1.0,45.72,2007,11,50.0,2152
608521320,608521320,CHARGE,chg,2,1.0,7.08,2007,11,50.0,2153
608521420,608521420,CHARGE,chg,2,1.0,24.72,2007,11,50.0,2154
608521420,608521420,CHARGE,chg,1,1.0,160.68,2007,11,50.0,2155
608521500,608521500,CHARGE,chg,1,1.0,165.24,2007,11,50.0,2156
608521500,608521500,CHARGE,chg,2,1.0,88.44,2007,11,114.0,2157
608521500,608521500,CHARGE,chg,3,1.0,25.32,2007,11,50.0,2158
608521500,608521500,CHARGE,chg,4,1.0,13.56,2007,11,114.0,2159
608521520,608521520,CHARGE,chg,1,1.0,50.04,2007,11,50.0,2160
608521520,608521520,CHARGE,chg,2,1.0,7.68,2007,11,50.0,2161
608521610,608521610,CHARGE,chg,1,1.0,22.2,2007,11,50.0,2162
608521610,608521610,CHARGE,chg,2,1.0,3.36,2007,11,50.0,2163
608521930,608521930,CHARGE,chg,1,1.0,184.68,2007,11,50.0,2164
608521930,608521930,CHARGE,chg,2,1.0,28.32,2007,11,50.0,2165
608522340,608522340,CHARGE,chg,2,1.0,24.0,2007,11,50.0,2166
608522340,608522340,CHARGE,chg,1,1.0,156.24,2007,11,50.0,2167
608522450,608522450,CHARGE,chg,1,1.0,294.48,2007,11,50.0,2168
608522450,608522450,CHARGE,chg,2,1.0,45.24,2007,11,50.0,2169
608522560,608522560,CHARGE,chg,1,1.0,29.4,2007,11,51.0,2170
608522560,608522560,CHARGE,chg,2,1.0,4.56,2007,11,51.0,2171
608522690,608522690,CHARGE,chg,1,1.0,65.64,2007,11,50.0,2172
608522690,608522690,CHARGE,chg,2,1.0,10.08,2007,11,50.0,2173
608523070,608523070,CHARGE,chg,1,1.0,117.6,2007,11,51.0,2174
608523070,608523070,CHARGE,chg,2,1.0,18.12,2007,11,51.0,2175
608523080,608523080,CHARGE,chg,1,1.0,66.0,2007,11,50.0,2176
608523080,608523080,CHARGE,chg,2,1.0,10.2,2007,11,50.0,2177
608523100,608523100,CHARGE,chg,2,1.0,21.0,2007,11,51.0,2178
608523100,608523100,CHARGE,chg,1,1.0,136.92,2007,11,51.0,2179
608523170,608523170,CHARGE,chg,1,1.0,114.48,2007,11,50.0,2180
608523170,608523170,CHARGE,chg,2,1.0,17.52,2007,11,50.0,2181
608523320,608523320,CHARGE,chg,1,1.0,162.72,2007,11,51.0,2182
608523320,608523320,CHARGE,chg,2,1.0,24.96,2007,11,51.0,2183
608523330,608523330,CHARGE,chg,1,1.0,63.84,2007,11,51.0,2184
608523330,608523330,CHARGE,chg,2,1.0,9.84,2007,11,51.0,2185
608523360,608523360,CHARGE,chg,1,1.0,59.64,2007,11,50.0,2186
608523360,608523360,CHARGE,chg,2,1.0,9.12,2007,11,50.0,2187
608523380,608523380,CHARGE,chg,1,1.0,108.96,2007,11,50.0,2188
608523380,608523380,CHARGE,chg,2,1.0,16.8,2007,11,50.0,2189
608523400,608523400,CHARGE,chg,1,1.0,93.72,2007,11,50.0,2190
608523400,608523400,CHARGE,chg,2,1.0,14.4,2007,11,50.0,2191
608523460,608523460,CHARGE,chg,2,1.0,15.24,2007,11,51.0,2192
608523460,608523460,CHARGE,chg,1,1.0,99.6,2007,11,51.0,2193
608523480,608523480,CHARGE,chg,1,1.0,131.76,2007,11,51.0,2194
608523480,608523480,CHARGE,chg,2,1.0,20.28,2007,11,51.0,2195
608523640,608523640,CHARGE,chg,1,1.0,165.72,2007,11,51.0,2196
608523640,608523640,CHARGE,chg,2,1.0,25.44,2007,11,51.0,2197
608523710,608523710,CHARGE,chg,1,1.0,156.24,2007,11,51.0,2198
608523710,608523710,CHARGE,chg,2,1.0,24.0,2007,11,51.0,2199
608523970,608523970,CHARGE,chg,1,1.0,68.64,2007,11,51.0,2200
608523970,608523970,CHARGE,chg,2,1.0,10.56,2007,11,51.0,2201
608524110,608524110,CHARGE,chg,1,1.0,63.6,2007,11,51.0,2202
608524110,608524110,CHARGE,chg,2,1.0,9.72,2007,11,51.0,2203
608524220,608524220,CHARGE,chg,2,1.0,15.24,2007,11,52.0,2204
608524220,608524220,CHARGE,chg,1,1.0,99.0,2007,11,52.0,2205
608524320,608524320,CHARGE,chg,1,1.0,67.32,2007,11,51.0,2206
608524320,608524320,CHARGE,chg,2,1.0,10.32,2007,11,51.0,2207
608524390,608524390,CHARGE,chg,1,1.0,124.56,2007,11,51.0,2208
608524390,608524390,CHARGE,chg,2,1.0,19.08,2007,11,51.0,2209
608524450,608524450,CHARGE,chg,1,1.0,60.24,2007,11,51.0,2210
608524450,608524450,CHARGE,chg,2,1.0,9.24,2007,11,51.0,2211
608524630,608524630,CHARGE,chg,1,1.0,27.36,2007,11,51.0,2212
608524630,608524630,CHARGE,chg,2,1.0,4.2,2007,11,51.0,2213
608524650,608524650,CHARGE,chg,1,1.0,53.28,2007,11,51.0,2214
608524650,608524650,CHARGE,chg,2,1.0,8.16,2007,11,51.0,2215
608524680,608524680,CHARGE,chg,1,1.0,54.24,2007,11,51.0,2216
608524680,608524680,CHARGE,chg,2,1.0,8.4,2007,11,51.0,2217
608524700,608524700,CHARGE,chg,2,1.0,9.12,2007,11,51.0,2218
608524700,608524700,CHARGE,chg,1,1.0,58.92,2007,11,51.0,2219
608524760,608524760,CHARGE,chg,1,1.0,93.96,2007,11,51.0,2220
608524760,608524760,CHARGE,chg,2,1.0,14.4,2007,11,51.0,2221
608524850,608524850,CHARGE,chg,1,1.0,144.72,2007,11,51.0,2222
608524850,608524850,CHARGE,chg,2,1.0,22.2,2007,11,51.0,2223
608524990,608524990,CHARGE,chg,1,1.0,70.44,2007,11,51.0,2224
608524990,608524990,CHARGE,chg,2,1.0,10.8,2007,11,51.0,2225
608525070,608525070,CHARGE,chg,1,1.0,155.4,2007,11,51.0,2226
608525070,608525070,CHARGE,chg,2,1.0,23.88,2007,11,51.0,2227
608525170,608525170,CHARGE,chg,1,1.0,108.0,2007,11,51.0,2228
608525170,608525170,CHARGE,chg,2,1.0,16.56,2007,11,51.0,2229
608525370,608525370,CHARGE,chg,2,1.0,23.28,2007,11,51.0,2230
608525370,608525370,CHARGE,chg,1,1.0,151.32,2007,11,51.0,2231
608525380,608525380,CHARGE,chg,1,1.0,167.28,2007,11,51.0,2232
608525380,608525380,CHARGE,chg,2,1.0,25.68,2007,11,51.0,2233
608525450,608525450,CHARGE,chg,1,1.0,158.16,2007,11,51.0,2234
608525450,608525450,CHARGE,chg,2,1.0,24.36,2007,11,51.0,2235
608525570,608525570,CHARGE,chg,1,1.0,0.0,2008,9,120.0,2236
608525570,608525570,CHARGE,chg,2,1.0,0.12,2008,9,120.0,2237
608525620,608525620,CHARGE,chg,1,1.0,138.48,2007,11,52.0,2238
608525620,608525620,CHARGE,chg,2,1.0,21.24,2007,11,52.0,2239
608525670,608525670,CHARGE,chg,1,1.0,18.36,2007,11,51.0,2240
608525670,608525670,CHARGE,chg,2,1.0,2.88,2007,11,51.0,2241
608525920,608525920,CHARGE,chg,1,1.0,102.24,2007,11,52.0,2242
608525920,608525920,CHARGE,chg,2,1.0,15.72,2007,11,52.0,2243
608525970,608525970,CHARGE,chg,2,1.0,13.68,2007,11,51.0,2244
608525970,608525970,CHARGE,chg,1,1.0,89.4,2007,11,51.0,2245
608526030,608526030,CHARGE,chg,1,1.0,153.96,2007,11,51.0,2246
608526030,608526030,CHARGE,chg,2,1.0,23.64,2007,11,51.0,2247
608526070,608526070,CHARGE,chg,1,1.0,54.12,2007,11,51.0,2248
608526070,608526070,CHARGE,chg,2,1.0,8.28,2007,11,51.0,2249
608526160,608526160,CHARGE,chg,1,1.0,164.04,2007,11,51.0,2250
608526160,608526160,CHARGE,chg,2,1.0,25.2,2007,11,51.0,2251
608526400,608526400,CHARGE,chg,1,1.0,53.52,2007,11,51.0,2252
608526400,608526400,CHARGE,chg,2,1.0,8.28,2007,11,51.0,2253
608526410,608526410,CHARGE,chg,1,1.0,53.76,2007,11,51.0,2254
608526410,608526410,CHARGE,chg,2,1.0,8.28,2007,11,51.0,2255
608526460,608526460,CHARGE,chg,2,1.0,6.6,2007,11,51.0,2256
608526460,608526460,CHARGE,chg,1,1.0,42.96,2007,11,51.0,2257
608526480,608526480,CHARGE,chg,1,1.0,148.92,2007,11,51.0,2258
608526480,608526480,CHARGE,chg,2,1.0,22.92,2007,11,51.0,2259
608526540,608526540,CHARGE,chg,1,1.0,44.76,2007,11,51.0,2260
608526540,608526540,CHARGE,chg,2,1.0,6.84,2007,11,51.0,2261
608526550,608526550,CHARGE,chg,1,1.0,88.2,2007,11,51.0,2262
608526550,608526550,CHARGE,chg,2,1.0,13.56,2007,11,51.0,2263
608526700,608526700,CHARGE,chg,1,1.0,186.24,2007,11,51.0,2264
608526700,608526700,CHARGE,chg,2,1.0,28.56,2007,11,51.0,2265
608526730,608526730,CHARGE,chg,1,1.0,55.32,2007,11,51.0,2266
608526730,608526730,CHARGE,chg,2,1.0,8.52,2007,11,51.0,2267
608526780,608526780,CHARGE,chg,2,1.0,3.12,2007,11,51.0,2268
608526780,608526780,CHARGE,chg,1,1.0,20.52,2007,11,51.0,2269
608526790,608526790,CHARGE,chg,1,1.0,56.04,2007,11,51.0,2270
608526790,608526790,CHARGE,chg,2,1.0,8.64,2007,11,51.0,2271
608526810,608526810,CHARGE,chg,1,1.0,69.96,2007,11,51.0,2272
608526810,608526810,CHARGE,chg,2,1.0,10.68,2007,11,51.0,2273
608526840,608526840,CHARGE,chg,1,1.0,25.2,2007,11,51.0,2274
608526840,608526840,CHARGE,chg,2,1.0,3.84,2007,11,51.0,2275
608526860,608526860,CHARGE,chg,1,1.0,109.2,2007,11,51.0,2276
608526860,608526860,CHARGE,chg,2,1.0,16.8,2007,11,51.0,2277
608527030,608527030,CHARGE,chg,1,1.0,130.44,2007,11,51.0,2278
608527030,608527030,CHARGE,chg,2,1.0,20.04,2007,11,51.0,2279
608527130,608527130,CHARGE,chg,2,1.0,5.88,2015,3,120.0,2280
608527130,608527130,CHARGE,chg,1,1.0,0.84,2015,3,120.0,2281
608527300,608527300,CHARGE,chg,1,1.0,25.92,2007,11,51.0,2282
608527300,608527300,CHARGE,chg,2,1.0,3.96,2007,11,51.0,2283
608527360,608527360,CHARGE,chg,1,1.0,54.36,2007,11,51.0,2284
608527360,608527360,CHARGE,chg,2,1.0,8.4,2007,11,51.0,2285
608527410,608527410,CHARGE,chg,1,1.0,89.4,2007,11,51.0,2286
608527410,608527410,CHARGE,chg,2,1.0,13.68,2007,11,51.0,2287
608527880,608527880,CHARGE,chg,1,1.0,56.76,2007,11,51.0,2288
608527880,608527880,CHARGE,chg,2,1.0,8.76,2007,11,51.0,2289
608527990,608527990,CHARGE,chg,1,1.0,117.72,2007,11,51.0,2290
608527990,608527990,CHARGE,chg,2,1.0,18.12,2007,11,51.0,2291
608528020,608528020,CHARGE,chg,1,1.0,42.72,2007,11,51.0,2292
608528020,608528020,CHARGE,chg,2,1.0,6.6,2007,11,51.0,2293
608528520,608528520,CHARGE,chg,2,1.0,23.04,2007,11,51.0,2294
608528520,608528520,CHARGE,chg,1,1.0,149.64,2007,11,51.0,2295
608528540,608528540,CHARGE,chg,1,1.0,83.28,2007,11,52.0,2296
608528540,608528540,CHARGE,chg,2,1.0,12.84,2007,11,52.0,2297
608528580,608528580,CHARGE,chg,1,1.0,110.64,2007,11,52.0,2298
608528580,608528580,CHARGE,chg,2,1.0,17.04,2007,11,52.0,2299
608528660,608528660,CHARGE,chg,1,1.0,122.04,2007,11,52.0,2300
608528660,608528660,CHARGE,chg,2,1.0,18.72,2007,11,52.0,2301
608528770,608528770,CHARGE,chg,1,1.0,73.92,2007,11,51.0,2302
608528770,608528770,CHARGE,chg,2,1.0,11.4,2007,11,51.0,2303
608528950,608528950,CHARGE,chg,1,1.0,30.96,2007,11,51.0,2304
608528950,608528950,CHARGE,chg,2,1.0,4.8,2007,11,51.0,2305
608529240,608529240,CHARGE,chg,2,1.0,8.28,2007,11,54.0,2306
608529240,608529240,CHARGE,chg,1,1.0,53.64,2007,11,54.0,2307
608529250,608529250,CHARGE,chg,1,1.0,50.64,2007,11,52.0,2308
608529250,608529250,CHARGE,chg,2,1.0,7.8,2007,11,52.0,2309
608529270,608529270,CHARGE,chg,1,1.0,21.48,2007,11,51.0,2310
608529270,608529270,CHARGE,chg,2,1.0,42.72,2007,11,54.0,2311
608529270,608529270,CHARGE,chg,3,1.0,3.36,2007,11,51.0,2312
608529270,608529270,CHARGE,chg,4,1.0,6.6,2007,11,54.0,2313
608529290,608529290,CHARGE,chg,1,1.0,58.2,2007,11,51.0,2314
608529290,608529290,CHARGE,chg,2,1.0,8.88,2007,11,51.0,2315
608529410,608529410,CHARGE,chg,1,1.0,26.04,2007,11,51.0,2316
608529410,608529410,CHARGE,chg,2,1.0,3.96,2007,11,51.0,2317
608529530,608529530,CHARGE,chg,1,1.0,58.68,2007,11,52.0,2318
608529530,608529530,CHARGE,chg,2,1.0,9.0,2007,11,52.0,2319
608529640,608529640,CHARGE,chg,2,1.0,9.48,2007,11,52.0,2320
608529640,608529640,CHARGE,chg,1,1.0,61.8,2007,11,52.0,2321
608529740,608529740,CHARGE,chg,1,1.0,53.52,2007,11,52.0,2322
608529740,608529740,CHARGE,chg,2,1.0,8.28,2007,11,52.0,2323
608529750,608529750,CHARGE,chg,1,1.0,59.4,2007,11,52.0,2324
608529750,608529750,CHARGE,chg,2,1.0,9.12,2007,11,52.0,2325
608529860,608529860,CHARGE,chg,1,1.0,110.52,2007,11,52.0,2326
608529860,608529860,CHARGE,chg,2,1.0,16.92,2007,11,52.0,2327
608529900,608529900,CHARGE,chg,1,1.0,167.88,2007,11,53.0,2328
608529900,608529900,CHARGE,chg,2,1.0,25.8,2007,11,53.0,2329
608529930,608529930,CHARGE,chg,1,1.0,51.6,2007,11,52.0,2330
608529930,608529930,CHARGE,chg,2,1.0,7.92,2007,11,52.0,2331
608530060,608530060,CHARGE,chg,2,1.0,16.44,2007,11,52.0,2332
608530060,608530060,CHARGE,chg,1,1.0,106.92,2007,11,52.0,2333
608530070,608530070,CHARGE,chg,1,1.0,28.32,2007,11,52.0,2334
608530070,608530070,CHARGE,chg,2,1.0,4.32,2007,11,52.0,2335
608530100,608530100,CHARGE,chg,1,1.0,149.52,2007,11,52.0,2336
608530100,608530100,CHARGE,chg,2,1.0,23.04,2007,11,52.0,2337
608530280,608530280,CHARGE,chg,1,1.0,166.8,2007,11,52.0,2338
608530280,608530280,CHARGE,chg,2,1.0,25.68,2007,11,52.0,2339
608530530,608530530,CHARGE,chg,1,1.0,112.56,2007,11,52.0,2340
608530530,608530530,CHARGE,chg,2,1.0,17.28,2007,11,52.0,2341
608530780,608530780,CHARGE,chg,1,1.0,164.88,2007,11,52.0,2342
608530780,608530780,CHARGE,chg,2,1.0,25.32,2007,11,52.0,2343
