keyfield,postid,product,group,fondscd,unitaant,garkap,belegprc,prodboomcd,tarcd,unitsavprt,unitsrv_pp,unitext_bp,recordno
608438510,608438510,FUND,AXENT,012,97.9581,0,12.0,SCHAKELSPAAR,SCHAKELSPAAR,95.4675,2.4906,0.0,2771
608438520,608438520,FUND,AXENT,003,715.4621999999999,16817,100.0,SCHAKELSPAAR,SCHAKELSPAAR,687.9458,27.5164,0.0,2772
608438570,608438570,FUND,AXENT,003,33.9818,1837,100.0,SCHAKELSPAAR,SCHAKELSPAAR,33.574,0.4078,0.0,2773
608438580,608438580,FUND,AXENT,003,18.8825,5566,100.0,SCHAKELSPAAR,SCHAKELSPAAR,18.783,0.0995,0.0,2774
608438640,608438640,FUND,AXENT,003,139.0015,4572,50.0,SCHAKELSPAAR,SCHAKELSPAAR,131.4939,7.5076,0.0,2775
608438640,608438640,FUND,AXENT,012,294.35339999999997,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,278.6425,15.7109,0.0,2776
608438710,608438710,FUND,AXENT,003,202.87859999999998,3904,100.0,SCHAKELSPAAR,SCHAKELSPAAR,199.9842,2.8944,0.0,2777
608438720,608438720,FUND,AXENT,003,324.77299999999997,5576,100.0,SCHAKELSPAAR,SCHAKELSPAAR,320.7492,4.0238,0.0,2778
608438730,608438730,FUND,AXENT,003,61.8224,1028,100.0,SCHAKELSPAAR,SCHAKELSPAAR,61.279,0.5434,0.0,2779
608438760,608438760,FUND,AXENT,003,152.4396,2624,100.0,SCHAKELSPAAR,SCHAKELSPAAR,148.8647,3.5749,0.0,2780
608438800,608438800,FUND,AXENT,003,326.49150000000003,6829,100.0,SCHAKELSPAAR,SCHAKELSPAAR,317.3826,9.1089,0.0,2781
608438810,608438810,FUND,AXENT,003,498.3136,16060,100.0,SCHAKELSPAAR,SCHAKELSPAAR,487.0873,11.2263,0.0,2782
608438820,608438820,FUND,AXENT,003,132.7088,2319,100.0,SCHAKELSPAAR,SCHAKELSPAAR,130.5658,2.143,0.0,2783
608438830,608438830,FUND,AXENT,003,143.987,2458,100.0,SCHAKELSPAAR,SCHAKELSPAAR,141.6692,2.3178,0.0,2784
608438850,608438850,FUND,AXENT,003,168.1602,2886,100.0,SCHAKELSPAAR,SCHAKELSPAAR,165.3843,2.7759,0.0,2785
608438860,608438860,FUND,AXENT,012,674.0984,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,659.2247,14.8737,0.0,2786
608438890,608438890,FUND,AXENT,003,313.5805,6692,50.0,SCHAKELSPAAR,SCHAKELSPAAR,307.7738,5.8067,0.0,2787
608438890,608438890,FUND,AXENT,012,643.7198000000001,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,631.8499,11.8699,0.0,2788
608438900,608438900,FUND,AXENT,003,81.7657,1374,100.0,SCHAKELSPAAR,SCHAKELSPAAR,79.6531,2.1126,0.0,2789
608438990,608438990,FUND,AXENT,003,395.1719,13581,100.0,SCHAKELSPAAR,SCHAKELSPAAR,393.9002,1.2717,0.0,2790
608439000,608439000,FUND,AXENT,002,18.494400000000002,577,60.0,SCHAKELSPAAR,SCHAKELSPAAR,18.1884,0.306,0.0,2791
608439000,608439000,FUND,AXENT,003,6.4986,223,30.0,SCHAKELSPAAR,SCHAKELSPAAR,6.3904,0.1082,0.0,2792
608439000,608439000,FUND,AXENT,012,3.1943,0,10.0,SCHAKELSPAAR,SCHAKELSPAAR,3.1453,0.049,0.0,2793
608439040,608439040,FUND,AXENT,012,689.9730000000001,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,677.1751,12.7979,0.0,2794
608439060,608439060,FUND,AXENT,003,160.74269999999999,2735,50.0,SCHAKELSPAAR,SCHAKELSPAAR,160.0982,0.6445,0.0,2795
608439060,608439060,FUND,AXENT,012,337.0952,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,335.7378,1.3574,0.0,2796
608439110,608439110,FUND,AXENT,003,540.9013,18797,100.0,SCHAKELSPAAR,SCHAKELSPAAR,536.3062,4.5951,0.0,2797
608439230,608439230,FUND,AXENT,003,498.962,14965,75.0,SCHAKELSPAAR,SCHAKELSPAAR,490.1955,8.7665,0.0,2798
608439230,608439230,FUND,AXENT,012,370.92150000000004,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,364.2461,6.6754,0.0,2799
608439240,608439240,FUND,AXENT,003,196.3592,3390,100.0,SCHAKELSPAAR,SCHAKELSPAAR,190.5471,5.8121,0.0,2800
608439270,608439270,FUND,AXENT,012,467.3096,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,459.8279,7.4817,0.0,2801
608439290,608439290,FUND,AXENT,003,36.3423,1193,80.0,SCHAKELSPAAR,SCHAKELSPAAR,34.0434,2.2989,0.0,2802
608439290,608439290,FUND,AXENT,012,16.7638,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,15.7062,1.0576,0.0,2803
608439310,608439310,FUND,AXENT,003,93.4473,1557,50.0,SCHAKELSPAAR,SCHAKELSPAAR,90.8257,2.6216,0.0,2804
608439310,608439310,FUND,AXENT,012,190.3072,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,184.9683,5.3389,0.0,2805
608439470,608439470,FUND,AXENT,003,68.5655,1140,100.0,SCHAKELSPAAR,SCHAKELSPAAR,67.0715,1.494,0.0,2806
608439520,608439520,FUND,AXENT,003,458.8956,11771,100.0,SCHAKELSPAAR,SCHAKELSPAAR,448.9022,9.9934,0.0,2807
608439590,608439590,FUND,AXENT,002,690.7265,29208,100.0,SCHAKELSPAAR,SCHAKELSPAAR,680.7337,9.9928,0.0,2808
608439640,608439640,FUND,AXENT,003,421.009,9364,100.0,SCHAKELSPAAR,SCHAKELSPAAR,413.7899,7.2191,0.0,2809
608439710,608439710,FUND,AXENT,003,169.6882,5020,100.0,SCHAKELSPAAR,SCHAKELSPAAR,168.4081,1.2801,0.0,2810
608439730,608439730,FUND,AXENT,003,318.3723,8235,100.0,SCHAKELSPAAR,SCHAKELSPAAR,306.4385,11.9338,0.0,2811
608439790,608439790,FUND,AXENT,002,1167.5424,29972,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1152.9341,14.6083,0.0,2812
608440010,608440010,FUND,AXENT,012,218.2532,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,216.0336,2.2196,0.0,2814
608440010,608440010,FUND,AXENT,003,290.17769999999996,9681,75.0,SCHAKELSPAAR,SCHAKELSPAAR,287.2802,2.8975,0.0,2813
608440030,608440030,FUND,AXENT,012,828.0725,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,803.515,24.5575,0.0,2815
608440050,608440050,FUND,AXENT,002,341.9761,10354,100.0,SCHAKELSPAAR,SCHAKELSPAAR,329.1391,12.837,0.0,2816
608440080,608440080,FUND,AXENT,003,176.5588,3025,100.0,SCHAKELSPAAR,SCHAKELSPAAR,174.9984,1.5604,0.0,2817
608440120,608440120,FUND,AXENT,003,615.9301,14143,100.0,SCHAKELSPAAR,SCHAKELSPAAR,590.1535,25.7766,0.0,2818
608440140,608440140,FUND,AXENT,002,509.5349,19294,100.0,SCHAKELSPAAR,SCHAKELSPAAR,496.9262,12.6087,0.0,2819
608440170,608440170,FUND,AXENT,012,440.8441,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,418.7542,22.0899,0.0,2820
608440180,608440180,FUND,AXENT,012,376.0828,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,364.891,11.1918,0.0,2821
608440210,608440210,FUND,AXENT,003,240.3768,4281,100.0,SCHAKELSPAAR,SCHAKELSPAAR,228.5472,11.8296,0.0,2822
608440250,608440250,FUND,AXENT,003,343.5453,9095,100.0,SCHAKELSPAAR,SCHAKELSPAAR,337.2815,6.2638,0.0,2823
608440260,608440260,FUND,AXENT,003,64.59870000000001,1937,100.0,SCHAKELSPAAR,SCHAKELSPAAR,64.0784,0.5203,0.0,2824
608440290,608440290,FUND,AXENT,003,214.001,3572,100.0,SCHAKELSPAAR,SCHAKELSPAAR,209.5928,4.4082,0.0,2825
608440330,608440330,FUND,AXENT,003,13.142800000000001,228,100.0,SCHAKELSPAAR,SCHAKELSPAAR,12.9746,0.1682,0.0,2826
608440350,608440350,FUND,AXENT,002,802.9331999999999,20846,100.0,SCHAKELSPAAR,SCHAKELSPAAR,762.6119,40.3213,0.0,2827
608440380,608440380,FUND,AXENT,003,134.3521,3506,50.0,SCHAKELSPAAR,SCHAKELSPAAR,133.6275,0.7246,0.0,2828
608440380,608440380,FUND,AXENT,012,286.7694,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,285.2282,1.5412,0.0,2829
608440400,608440400,FUND,AXENT,003,57.6287,979,100.0,SCHAKELSPAAR,SCHAKELSPAAR,55.8661,1.7626,0.0,2830
608440430,608440430,FUND,AXENT,003,195.9791,5500,100.0,SCHAKELSPAAR,SCHAKELSPAAR,194.8106,1.1685,0.0,2831
608440440,608440440,FUND,AXENT,012,44.024,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,42.0,2.024,0.0,2832
608440450,608440450,FUND,AXENT,003,156.7844,3043,60.0,SCHAKELSPAAR,SCHAKELSPAAR,155.7391,1.0453,0.0,2833
608440450,608440450,FUND,AXENT,012,236.5456,0,40.0,SCHAKELSPAAR,SCHAKELSPAAR,234.985,1.5606,0.0,2834
608440460,608440460,FUND,AXENT,012,1470.1819,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1455.5296,14.6523,0.0,2835
608440480,608440480,FUND,AXENT,003,363.09799999999996,9824,100.0,SCHAKELSPAAR,SCHAKELSPAAR,351.2605,11.8375,0.0,2836
608440520,608440520,FUND,AXENT,012,565.2263,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,544.7863,20.44,0.0,2837
608440580,608440580,FUND,AXENT,003,29.0399,478,50.0,SCHAKELSPAAR,SCHAKELSPAAR,28.0357,1.0042,0.0,2838
608440580,608440580,FUND,AXENT,012,51.073299999999996,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,49.296,1.7773,0.0,2839
608440690,608440690,FUND,AXENT,003,395.7913,9796,100.0,SCHAKELSPAAR,SCHAKELSPAAR,386.394,9.3973,0.0,2840
608440760,608440760,FUND,AXENT,003,73.421,1206,50.0,SCHAKELSPAAR,SCHAKELSPAAR,72.8614,0.5596,0.0,2841
608440760,608440760,FUND,AXENT,012,142.9656,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,141.8807,1.0849,0.0,2842
608440770,608440770,FUND,AXENT,003,178.62890000000002,3074,100.0,SCHAKELSPAAR,SCHAKELSPAAR,175.0474,3.5815,0.0,2843
608440780,608440780,FUND,AXENT,003,311.69939999999997,8671,60.0,SCHAKELSPAAR,SCHAKELSPAAR,302.0204,9.679,0.0,2844
608440780,608440780,FUND,AXENT,012,469.60470000000004,0,40.0,SCHAKELSPAAR,SCHAKELSPAAR,454.7529,14.8518,0.0,2845
608440810,608440810,FUND,AXENT,012,258.3233,0,30.0,SCHAKELSPAAR,SCHAKELSPAAR,255.405,2.9183,0.0,2847
608440810,608440810,FUND,AXENT,003,277.6099,9900,70.0,SCHAKELSPAAR,SCHAKELSPAAR,274.4305,3.1794,0.0,2846
608440830,608440830,FUND,AXENT,003,272.5273,4530,100.0,SCHAKELSPAAR,SCHAKELSPAAR,263.7278,8.7995,0.0,2848
608440860,608440860,FUND,AXENT,003,247.37900000000002,4189,100.0,SCHAKELSPAAR,SCHAKELSPAAR,243.2537,4.1253,0.0,2849
608440870,608440870,FUND,AXENT,003,128.3496,2289,75.0,SCHAKELSPAAR,SCHAKELSPAAR,123.0564,5.2932,0.0,2850
608440870,608440870,FUND,AXENT,012,88.0455,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,84.416,3.6295,0.0,2851
608440880,608440880,FUND,AXENT,003,86.6496,1698,100.0,SCHAKELSPAAR,SCHAKELSPAAR,85.9389,0.7107,0.0,2852
608440900,608440900,FUND,AXENT,003,562.2962,13670,100.0,SCHAKELSPAAR,SCHAKELSPAAR,539.9915,22.3047,0.0,2853
608440940,608440940,FUND,AXENT,003,512.3422,14015,80.0,SCHAKELSPAAR,SCHAKELSPAAR,504.052,8.2902,0.0,2854
608440940,608440940,FUND,AXENT,012,267.576,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,263.3072,4.2688,0.0,2855
608440970,608440970,FUND,AXENT,003,355.35319999999996,10487,100.0,SCHAKELSPAAR,SCHAKELSPAAR,352.9593,2.3939,0.0,2856
608441110,608441110,FUND,AXENT,003,17.271299999999997,942,60.0,SCHAKELSPAAR,SCHAKELSPAAR,16.8727,0.3986,0.0,2857
608441110,608441110,FUND,AXENT,012,19.8489,0,40.0,SCHAKELSPAAR,SCHAKELSPAAR,19.4034,0.4455,0.0,2858
608441140,608441140,FUND,AXENT,003,94.5152,2060,100.0,SCHAKELSPAAR,SCHAKELSPAAR,91.0255,3.4897,0.0,2859
608441150,608441150,FUND,AXENT,003,170.05349999999999,5836,100.0,SCHAKELSPAAR,SCHAKELSPAAR,169.2919,0.7616,0.0,2860
608441190,608441190,FUND,AXENT,002,125.425,4108,100.0,SCHAKELSPAAR,SCHAKELSPAAR,124.3444,1.0806,0.0,2861
608441200,608441200,FUND,AXENT,003,111.9824,3578,100.0,SCHAKELSPAAR,SCHAKELSPAAR,111.353,0.6294,0.0,2862
608441210,608441210,FUND,AXENT,003,9.6338,166,100.0,SCHAKELSPAAR,SCHAKELSPAAR,9.5022,0.1316,0.0,2863
608441220,608441220,FUND,AXENT,003,9.2366,160,100.0,SCHAKELSPAAR,SCHAKELSPAAR,9.0557,0.1809,0.0,2864
608441250,608441250,FUND,AXENT,003,38.9867,646,100.0,SCHAKELSPAAR,SCHAKELSPAAR,37.8455,1.1412,0.0,2865
608441270,608441270,FUND,AXENT,003,701.5907,15441,100.0,SCHAKELSPAAR,SCHAKELSPAAR,667.7377,33.853,0.0,2866
608441490,608441490,FUND,AXENT,003,501.1997,17187,100.0,SCHAKELSPAAR,SCHAKELSPAAR,497.983,3.2167,0.0,2867
608441530,608441530,FUND,AXENT,003,506.54470000000003,17270,100.0,SCHAKELSPAAR,SCHAKELSPAAR,502.3204,4.2243,0.0,2868
608441610,608441610,FUND,AXENT,003,65.1379,2060,75.0,SCHAKELSPAAR,SCHAKELSPAAR,63.6278,1.5101,0.0,2869
608441610,608441610,FUND,AXENT,012,49.0971,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,47.9392,1.1579,0.0,2870
608441660,608441660,FUND,AXENT,002,373.4803,13490,50.0,SCHAKELSPAAR,SCHAKELSPAAR,361.0966,12.3837,0.0,2871
608441660,608441660,FUND,AXENT,003,60.7633,667,10.0,SCHAKELSPAAR,SCHAKELSPAAR,58.7552,2.0081,0.0,2872
608441660,608441660,FUND,AXENT,012,493.1855,0,40.0,SCHAKELSPAAR,SCHAKELSPAAR,477.0693,16.1162,0.0,2873
608441680,608441680,FUND,AXENT,003,33.7168,577,100.0,SCHAKELSPAAR,SCHAKELSPAAR,33.4333,0.2835,0.0,2874
608441720,608441720,FUND,AXENT,003,135.4919,2270,100.0,SCHAKELSPAAR,SCHAKELSPAAR,128.6155,6.8764,0.0,2875
608441730,608441730,FUND,AXENT,003,446.7137,14124,100.0,SCHAKELSPAAR,SCHAKELSPAAR,442.8679,3.8458,0.0,2876
608441740,608441740,FUND,AXENT,003,417.90299999999996,11601,100.0,SCHAKELSPAAR,SCHAKELSPAAR,410.5295,7.3735,0.0,2877
608441760,608441760,FUND,AXENT,003,97.2512,1580,100.0,SCHAKELSPAAR,SCHAKELSPAAR,95.7119,1.5393,0.0,2878
608441780,608441780,FUND,AXENT,003,46.431,792,100.0,SCHAKELSPAAR,SCHAKELSPAAR,46.0387,0.3923,0.0,2879
608442000,608442000,FUND,AXENT,012,244.126,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,232.0901,12.0359,0.0,2880
608442020,608442020,FUND,AXENT,012,1205.5064,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1188.3856,17.1208,0.0,2881
608442120,608442120,FUND,AXENT,003,40.7316,4860,100.0,SCHAKELSPAAR,SCHAKELSPAAR,40.1601,0.5715,0.0,2882
608442430,608442430,FUND,AXENT,003,64.6626,1034,80.0,SCHAKELSPAAR,SCHAKELSPAAR,64.204,0.4586,0.0,2883
608442430,608442430,FUND,AXENT,012,32.7693,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,32.5371,0.2322,0.0,2884
608442440,608442440,FUND,AXENT,003,78.17830000000001,1301,100.0,SCHAKELSPAAR,SCHAKELSPAAR,77.4556,0.7227,0.0,2885
608442580,608442580,FUND,AXENT,003,360.89119999999997,11569,100.0,SCHAKELSPAAR,SCHAKELSPAAR,356.2587,4.6325,0.0,2886
608442650,608442650,FUND,AXENT,003,319.1955,5971,100.0,SCHAKELSPAAR,SCHAKELSPAAR,311.5886,7.6069,0.0,2887
608442660,608442660,FUND,AXENT,003,178.9732,4546,100.0,SCHAKELSPAAR,SCHAKELSPAAR,175.9674,3.0058,0.0,2888
608442730,608442730,FUND,AXENT,002,109.2858,3856,100.0,SCHAKELSPAAR,SCHAKELSPAAR,107.4927,1.7931,0.0,2889
608442980,608442980,FUND,AXENT,003,345.70500000000004,8606,50.0,SCHAKELSPAAR,SCHAKELSPAAR,334.1324,11.5726,0.0,2890
608442980,608442980,FUND,AXENT,012,706.5107,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,682.9878,23.5229,0.0,2891
608442990,608442990,FUND,AXENT,003,451.60200000000003,12340,100.0,SCHAKELSPAAR,SCHAKELSPAAR,443.0106,8.5914,0.0,2892
608443040,608443040,FUND,AXENT,012,1114.9895999999999,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1107.7729,7.2167,0.0,2893
608443060,608443060,FUND,AXENT,003,237.9021,3956,100.0,SCHAKELSPAAR,SCHAKELSPAAR,228.4423,9.4598,0.0,2894
608443070,608443070,FUND,AXENT,012,609.61,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,604.6002,5.0098,0.0,2896
608443070,608443070,FUND,AXENT,003,269.2341,9319,50.0,SCHAKELSPAAR,SCHAKELSPAAR,267.0658,2.1683,0.0,2895
608443080,608443080,FUND,AXENT,003,396.0176,10499,100.0,SCHAKELSPAAR,SCHAKELSPAAR,386.9175,9.1001,0.0,2897
608443090,608443090,FUND,AXENT,002,404.0213,18212,100.0,SCHAKELSPAAR,SCHAKELSPAAR,399.6775,4.3438,0.0,2898
608443100,608443100,FUND,AXENT,003,574.9518,14690,100.0,SCHAKELSPAAR,SCHAKELSPAAR,561.1737,13.7781,0.0,2899
608443160,608443160,FUND,AXENT,012,35.9555,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,35.554,0.4015,0.0,2900
608443200,608443200,FUND,AXENT,002,1567.8471000000002,49604,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1549.4715,18.3756,0.0,2901
608443230,608443230,FUND,AXENT,003,385.0292,12153,100.0,SCHAKELSPAAR,SCHAKELSPAAR,379.8718,5.1574,0.0,2902
608443240,608443240,FUND,AXENT,002,620.3544,25512,100.0,SCHAKELSPAAR,SCHAKELSPAAR,607.1892,13.1652,0.0,2903
608443280,608443280,FUND,AXENT,002,53.078500000000005,1575,100.0,SCHAKELSPAAR,SCHAKELSPAAR,51.2302,1.8483,0.0,2904
608443310,608443310,FUND,AXENT,002,77.1438,2508,25.0,SCHAKELSPAAR,SCHAKELSPAAR,75.8566,1.2872,0.0,2905
608443310,608443310,FUND,AXENT,003,67.2902,1274,25.0,SCHAKELSPAAR,SCHAKELSPAAR,66.1682,1.122,0.0,2906
608443310,608443310,FUND,AXENT,012,305.2512,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,300.183,5.0682,0.0,2907
608443360,608443360,FUND,AXENT,003,288.1945,13011,50.0,SCHAKELSPAAR,SCHAKELSPAAR,284.795,3.3995,0.0,2908
608443360,608443360,FUND,AXENT,012,637.4880999999999,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,629.6745,7.8136,0.0,2909
608443390,608443390,FUND,AXENT,003,205.0867,8459,50.0,SCHAKELSPAAR,SCHAKELSPAAR,203.2148,1.8719,0.0,2910
608443390,608443390,FUND,AXENT,012,434.2072,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,430.297,3.9102,0.0,2911
608443460,608443460,FUND,AXENT,003,322.2764,7724,50.0,SCHAKELSPAAR,SCHAKELSPAAR,314.2955,7.9809,0.0,2913
608443460,608443460,FUND,AXENT,002,397.705,11232,50.0,SCHAKELSPAAR,SCHAKELSPAAR,388.0182,9.6868,0.0,2912
608443480,608443480,FUND,AXENT,003,144.7246,2446,100.0,SCHAKELSPAAR,SCHAKELSPAAR,139.3659,5.3587,0.0,2914
608443490,608443490,FUND,AXENT,003,171.5057,3439,50.0,SCHAKELSPAAR,SCHAKELSPAAR,165.3517,6.154,0.0,2915
608443490,608443490,FUND,AXENT,012,398.70919999999995,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,384.5309,14.1783,0.0,2916
608443540,608443540,FUND,AXENT,003,95.6718,1609,50.0,SCHAKELSPAAR,SCHAKELSPAAR,94.515,1.1568,0.0,2917
608443540,608443540,FUND,AXENT,012,203.26649999999998,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,200.8156,2.4509,0.0,2918
608443580,608443580,FUND,AXENT,002,150.6808,4861,100.0,SCHAKELSPAAR,SCHAKELSPAAR,149.6877,0.9931,0.0,2919
608443620,608443620,FUND,AXENT,012,598.6783999999999,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,588.1732,10.5052,0.0,2920
608443630,608443630,FUND,AXENT,002,653.2731,28879,100.0,SCHAKELSPAAR,SCHAKELSPAAR,646.8063,6.4668,0.0,2921
608443640,608443640,FUND,AXENT,003,73.54010000000001,1192,100.0,SCHAKELSPAAR,SCHAKELSPAAR,72.9543,0.5858,0.0,2922
608443650,608443650,FUND,AXENT,002,131.50830000000002,4280,100.0,SCHAKELSPAAR,SCHAKELSPAAR,129.3865,2.1218,0.0,2923
608443660,608443660,FUND,AXENT,003,47.159299999999995,901,100.0,SCHAKELSPAAR,SCHAKELSPAAR,46.8882,0.2711,0.0,2924
608443700,608443700,FUND,AXENT,003,346.5753,7173,100.0,SCHAKELSPAAR,SCHAKELSPAAR,338.1788,8.3965,0.0,2925
608443740,608443740,FUND,AXENT,003,259.135,5121,100.0,SCHAKELSPAAR,SCHAKELSPAAR,255.9754,3.1596,0.0,2926
608443770,608443770,FUND,AXENT,003,472.0275,10735,100.0,SCHAKELSPAAR,SCHAKELSPAAR,451.1137,20.9138,0.0,2927
608444000,608444000,FUND,AXENT,012,75.1609,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,74.2957,0.8652,0.0,2928
608444040,608444040,FUND,AXENT,003,258.9653,7587,100.0,SCHAKELSPAAR,SCHAKELSPAAR,255.6873,3.278,0.0,2929
608444070,608444070,FUND,AXENT,002,785.4684,34083,100.0,SCHAKELSPAAR,SCHAKELSPAAR,775.2066,10.2618,0.0,2930
608444080,608444080,FUND,AXENT,003,53.8243,908,60.0,SCHAKELSPAAR,SCHAKELSPAAR,53.5383,0.286,0.0,2931
608444080,608444080,FUND,AXENT,012,64.8361,0,40.0,SCHAKELSPAAR,SCHAKELSPAAR,64.4931,0.343,0.0,2932
608444100,608444100,FUND,AXENT,003,23.874699999999997,1019,50.0,SCHAKELSPAAR,SCHAKELSPAAR,23.6592,0.2155,0.0,2933
608444100,608444100,FUND,AXENT,012,47.717800000000004,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,47.2852,0.4326,0.0,2934
608444110,608444110,FUND,AXENT,012,159.6052,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,150.8071,8.7981,0.0,2935
608444120,608444120,FUND,AXENT,003,47.540099999999995,768,50.0,SCHAKELSPAAR,SCHAKELSPAAR,47.0997,0.4404,0.0,2936
608444120,608444120,FUND,AXENT,012,94.9858,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,94.1044,0.8814,0.0,2937
608444150,608444150,FUND,AXENT,003,41.697,1056,100.0,SCHAKELSPAAR,SCHAKELSPAAR,41.506,0.191,0.0,2938
608444160,608444160,FUND,AXENT,003,26.3566,432,60.0,SCHAKELSPAAR,SCHAKELSPAAR,26.2204,0.1362,0.0,2939
608444160,608444160,FUND,AXENT,012,31.9853,0,40.0,SCHAKELSPAAR,SCHAKELSPAAR,31.8176,0.1677,0.0,2940
608444170,608444170,FUND,AXENT,002,74.2724,1983,50.0,SCHAKELSPAAR,SCHAKELSPAAR,71.3015,2.9709,0.0,2941
608444170,608444170,FUND,AXENT,003,47.4014,772,40.0,SCHAKELSPAAR,SCHAKELSPAAR,45.5079,1.8935,0.0,2942
608444170,608444170,FUND,AXENT,012,23.968,0,10.0,SCHAKELSPAAR,SCHAKELSPAAR,23.0106,0.9574,0.0,2943
608444490,608444490,FUND,AXENT,012,282.4848,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,280.805,1.6798,0.0,2944
608444540,608444540,FUND,AXENT,003,282.3982,6986,50.0,SCHAKELSPAAR,SCHAKELSPAAR,275.3268,7.0714,0.0,2946
608444540,608444540,FUND,AXENT,002,339.424,9789,50.0,SCHAKELSPAAR,SCHAKELSPAAR,331.1529,8.2711,0.0,2945
608444560,608444560,FUND,AXENT,002,56.926199999999994,1847,100.0,SCHAKELSPAAR,SCHAKELSPAAR,56.5485,0.3777,0.0,2947
608444570,608444570,FUND,AXENT,003,342.4065,11860,50.0,SCHAKELSPAAR,SCHAKELSPAAR,339.867,2.5395,0.0,2948
608444570,608444570,FUND,AXENT,012,775.2875,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,769.4246,5.8629,0.0,2949
608444610,608444610,FUND,AXENT,003,176.875,5208,100.0,SCHAKELSPAAR,SCHAKELSPAAR,171.9892,4.8858,0.0,2950
608444640,608444640,FUND,AXENT,003,43.2561,718,100.0,SCHAKELSPAAR,SCHAKELSPAAR,42.9245,0.3316,0.0,2951
608444670,608444670,FUND,AXENT,003,49.1604,1261,100.0,SCHAKELSPAAR,SCHAKELSPAAR,48.4615,0.6989,0.0,2952
608444680,608444680,FUND,AXENT,003,430.4902,14900,75.0,SCHAKELSPAAR,SCHAKELSPAAR,428.2089,2.2813,0.0,2953
608444680,608444680,FUND,AXENT,012,324.8074,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,323.0573,1.7501,0.0,2954
608444740,608444740,FUND,AXENT,003,33.750699999999995,559,100.0,SCHAKELSPAAR,SCHAKELSPAAR,32.614,1.1367,0.0,2955
608444870,608444870,FUND,AXENT,003,30.822,549,50.0,SCHAKELSPAAR,SCHAKELSPAAR,30.6528,0.1692,0.0,2956
608444870,608444870,FUND,AXENT,012,54.685300000000005,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,54.3843,0.301,0.0,2957
608444960,608444960,FUND,AXENT,003,517.2723,17650,100.0,SCHAKELSPAAR,SCHAKELSPAAR,510.2377,7.0346,0.0,2958
608445000,608445000,FUND,AXENT,003,235.2346,7300,100.0,SCHAKELSPAAR,SCHAKELSPAAR,233.4355,1.7991,0.0,2959
608445010,608445010,FUND,AXENT,003,866.9543,30115,100.0,SCHAKELSPAAR,SCHAKELSPAAR,855.6998,11.2545,0.0,2960
608445030,608445030,FUND,AXENT,003,393.45790000000005,13516,100.0,SCHAKELSPAAR,SCHAKELSPAAR,392.0581,1.3998,0.0,2961
608445040,608445040,FUND,AXENT,003,151.0335,4233,100.0,SCHAKELSPAAR,SCHAKELSPAAR,150.433,0.6005,0.0,2962
608445150,608445150,FUND,AXENT,003,380.6417,13326,100.0,SCHAKELSPAAR,SCHAKELSPAAR,379.3176,1.3241,0.0,2963
