postid,product,prodbm_cd,group,nb_if,recordno,paid_uppol,no_pol,no_ins,sales_chan,intermed,leg_entity,riderprem,rid_pay_mt,rid_prm_fr,iss_yr,iss_mth,sex_1,age_iss_1,dob_yr_1,dob_mth_1,age_adj_1,sex_2,age_iss_2,dob_yr_2,dob_mth_2,age_adj_2,perstpcd,profit_grp,tarcd,kas,ben_term_k,rid_cd,acc_cov_cd,acc_prem,acc_pay_mt,ris_res,rid_ibnr,rid_age_rs
609230150,SPAARKAS,PLUSFOND,11,IF,3890,N,1,1,ASB,,C,0.0,0.0,M,1997,8,M,36.08,1961,6,0.0,,,,,,N,F,2040PLUSFONDS,F,305.0,0,0,0.0,0.0,,,
608479420,SPAARKAS,SCHAKELSPAAR,11,IF,3891,N,1,1,MVI,,C,0.0,0.0,M,2001,6,M,42.0,1959,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,276.0,0,0,0.0,0.0,,,
608370610,SPAARKAS,SCHAKELSPAAR,11,IF,3892,N,1,1,ASB,,C,0.0,0.0,M,1999,4,M,38.17,1961,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609228380,SPAARKAS,PLUSFOND,11,IF,3893,Y,1,1,ASB,,C,0.0,0.0,M,1997,7,M,40.0,1957,6,0.0,,,,,,N,F,PENSIOENPLUS,F,294.0,0,0,0.0,0.0,,,
608540490,SPAARKAS,SCHAKELSPAAR,11,IF,3894,Y,1,1,ASB,,C,0.0,0.0,M,2002,6,F,31.0,1971,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608430070,SPAARKAS,SCHAKELSPAAR,11,IF,3895,N,1,1,MVI,,C,0.0,0.0,M,2000,9,M,31.17,1969,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,345.0,0,0,0.0,0.0,,,
608363480,SPAARKAS,SCHAKELSPAAR,11,IF,3896,N,1,1,ASB,,C,0.0,0.0,M,1999,1,F,23.25,1975,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608426850,SPAARKAS,SCHAKELSPAAR,11,IF,3897,Y,1,1,ASB,,C,0.0,0.0,M,2000,7,M,42.92,1957,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,264.0,0,0,0.0,0.0,,,
608356270,SPAARKAS,SCHAKELSPAAR,11,IF,3898,Y,1,1,ASB,,C,0.0,0.0,M,1998,12,M,32.08,1966,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608541910,SPAARKAS,SCHAKELSPAAR,11,IF,3899,N,1,1,ASB,,C,0.0,0.0,M,2002,5,F,39.08,1963,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,310.0,0,0,0.0,0.0,,,
608508620,SPAARKAS,SCHAKELSPAAR,11,IF,3900,Y,1,1,ASB,,C,0.0,0.0,M,2001,11,F,41.25,1960,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,284.0,0,0,0.0,0.0,,,
609229790,SPAARKAS,PLUSFOND,11,IF,3901,N,1,1,ASB,,C,0.0,0.0,M,1997,6,M,23.0,1974,5,0.0,,,,,,N,F,2040PLUSFONDS,F,307.0,0,0,0.0,0.0,,,
608347160,SPAARKAS,SCHAKELSPAAR,11,IF,3902,Y,1,1,ASB,,C,0.0,0.0,M,1998,8,F,38.08,1960,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,322.0,0,0,0.0,0.0,,,
609228760,SPAARKAS,PLUSFOND,11,IF,3903,N,1,1,MVI,,C,0.0,0.0,M,1997,2,M,24.67,1972,5,0.0,,,,,,N,F,2040PLUSFONDS,F,311.0,0,0,0.0,0.0,,,
609382880,SPAARKAS,BUDGETFOND,11,IF,3904,N,1,1,ASB,,C,0.0,0.0,M,1994,12,M,29.0,1965,11,0.0,,,,,,N,F,BUDGETFONDS,F,349.0,0,0,0.0,0.0,,,
608427530,SPAARKAS,SCHAKELSPAAR,11,IF,3905,Y,1,1,ASB,,C,0.0,0.0,M,2000,8,F,28.75,1971,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608428830,SPAARKAS,SCHAKELSPAAR,11,IF,3906,N,1,1,MVI,,C,0.0,0.0,M,2000,8,M,27.25,1973,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,356.0,0,0,0.0,0.0,,,
608541310,SPAARKAS,SCHAKELSPAAR,11,IF,3907,N,1,1,ASB,,C,85.66,360.0,M,2002,5,M,24.92,1977,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,1,0,0.0,0.0,,,
608515150,SPAARKAS,SCHAKELSPAAR,11,IF,3908,Y,1,1,ASB,,C,0.0,0.0,M,2001,12,M,22.83,1979,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608318840,SPAARKAS,SCHAKELSPAAR,11,IF,3909,Y,1,1,ASB,,C,0.0,0.0,M,1997,11,M,35.83,1961,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608480160,SPAARKAS,SCHAKELSPAAR,11,IF,3910,Y,1,1,ASB,,C,0.0,0.0,M,2001,5,M,23.25,1978,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608480930,SPAARKAS,SCHAKELSPAAR,11,IF,3911,Y,1,1,ASB,,C,0.0,0.0,M,2001,5,F,31.83,1969,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,349.0,0,0,0.0,0.0,,,
608422360,SPAARKAS,SCHAKELSPAAR,11,IF,3912,Y,1,1,ASB,,C,0.0,0.0,M,2001,1,M,25.42,1975,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608481600,SPAARKAS,SCHAKELSPAAR,11,IF,3913,N,1,1,ASB,,C,0.0,0.0,M,2001,5,M,19.5,1981,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609230490,SPAARKAS,PLUSFOND,11,IF,3914,N,1,1,ASB,,C,0.0,0.0,Y,1997,4,M,38.33,1958,11,0.0,,,,,,N,F,PENSIOENPLUS,F,309.0,0,0,0.0,0.0,,,
609231150,SPAARKAS,PLUSFOND,11,IF,3915,Y,1,1,ASB,,C,0.0,0.0,M,1996,12,F,33.5,1963,5,0.0,,,,,,N,F,PENSIOENPLUS,F,325.0,0,0,0.0,0.0,,,
608483240,SPAARKAS,SCHAKELSPAAR,11,IF,3916,Y,1,1,MVI,,C,0.0,0.0,M,2001,6,M,39.92,1961,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608335310,SPAARKAS,SCHAKELSPAAR,11,IF,3917,N,1,1,ASB,,C,0.0,0.0,M,1998,7,F,25.5,1972,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608543580,SPAARKAS,SCHAKELSPAAR,11,IF,3918,Y,1,1,MVI,,C,0.0,0.0,M,2002,6,M,28.5,1973,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608348090,SPAARKAS,SCHAKELSPAAR,11,IF,3919,N,1,1,ASB,,C,0.0,0.0,M,1998,9,F,35.17,1963,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608433060,SPAARKAS,SCHAKELSPAAR,11,IF,3920,N,1,1,ASB,,C,0.0,0.0,M,2000,9,M,34.83,1965,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609382510,SPAARKAS,BUDGETFOND,11,IF,3921,Y,1,1,ASB,,C,0.0,0.0,M,1982,10,M,18.0,1964,9,0.0,,,,,,N,F,BUDGETFONDS,F,483.0,0,0,0.0,0.0,,,
608423240,SPAARKAS,SCHAKELSPAAR,11,IF,3922,Y,1,1,MVI,,C,0.0,0.0,M,2000,7,M,37.17,1963,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,333.0,0,0,0.0,0.0,,,
609230790,SPAARKAS,PLUSFOND,11,IF,3923,N,1,1,ASB,,C,0.0,0.0,Y,1999,2,M,40.92,1958,2,0.0,,,,,,N,F,PENSIOENPLUS,F,287.0,0,0,0.0,0.0,,,
609227660,SPAARKAS,PLUSFOND,11,IF,3924,Y,1,1,ASB,,C,0.0,0.0,M,1996,12,M,39.5,1957,5,0.0,,,,,,N,F,2040PLUSFONDS,F,301.0,0,0,0.0,0.0,,,
608386930,SPAARKAS,SCHAKELSPAAR,11,IF,3925,N,1,1,ASB,,C,0.0,0.0,Y,1999,10,M,33.92,1965,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608431000,SPAARKAS,SCHAKELSPAAR,11,IF,3926,N,1,1,MVI,,C,0.0,0.0,M,2000,9,F,34.75,1965,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,350.0,0,0,0.0,0.0,,,
609389760,SPAARKAS,BUDGETFOND,11,IF,3927,Y,1,1,ASB,,C,0.0,0.0,M,1985,12,M,18.25,1967,8,0.0,,,,,,N,F,BUDGETFONDS,F,481.0,0,0,0.0,0.0,,,
609387120,SPAARKAS,BUDGETFOND,11,IF,3928,N,1,1,ASB,,C,0.0,0.0,M,1991,12,M,25.67,1966,3,0.0,,,,,,N,F,BUDGETFONDS,F,397.0,0,0,0.0,0.0,,,
608482370,SPAARKAS,SCHAKELSPAAR,11,IF,3929,Y,1,1,ASB,,C,0.0,0.0,M,2001,6,F,24.83,1976,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608432120,SPAARKAS,SCHAKELSPAAR,11,IF,3930,N,1,1,ASB,,C,0.0,0.0,M,2000,9,F,29.75,1970,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608478070,SPAARKAS,SCHAKELSPAAR,11,IF,3931,Y,1,1,ASB,,C,0.0,0.0,M,2001,4,F,30.0,1971,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608424460,SPAARKAS,SCHAKELSPAAR,11,IF,3932,Y,1,1,ASB,,C,0.0,0.0,M,2000,8,M,27.0,1973,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608340180,SPAARKAS,SCHAKELSPAAR,11,IF,3933,N,1,1,ASB,,C,0.0,0.0,M,1998,5,M,35.17,1963,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608542680,SPAARKAS,SCHAKELSPAAR,11,IF,3934,Y,1,1,ASB,,C,0.0,0.0,M,2002,5,M,22.0,1980,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608380590,SPAARKAS,SCHAKELSPAAR,11,IF,3935,N,1,1,ASB,,C,0.0,0.0,M,1999,8,F,42.5,1957,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,271.0,0,0,0.0,0.0,,,
608539510,SPAARKAS,SCHAKELSPAAR,11,IF,3936,N,1,1,ASB,,C,0.0,0.0,M,2002,5,M,34.25,1968,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609228020,SPAARKAS,PLUSFOND,11,IF,3937,Y,1,1,ASB,,C,0.0,0.0,M,1995,11,M,37.83,1957,12,0.0,,,,,,N,F,PENSIOENPLUS,F,314.0,0,0,0.0,0.0,,,
608328280,SPAARKAS,SCHAKELSPAAR,11,IF,3938,Y,1,1,ASB,,C,0.0,0.0,M,1998,2,M,31.17,1966,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608334450,SPAARKAS,SCHAKELSPAAR,11,IF,3939,N,1,1,ASB,,C,0.0,0.0,M,1998,4,M,34.83,1963,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608474900,SPAARKAS,SCHAKELSPAAR,11,IF,3940,N,1,1,ASB,,C,0.0,0.0,M,2001,4,M,43.92,1957,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,264.0,0,0,0.0,0.0,,,
608538750,SPAARKAS,SCHAKELSPAAR,11,IF,3941,N,1,1,ASB,,C,0.0,0.0,M,2002,5,F,38.0,1964,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,299.0,0,0,0.0,0.0,,,
608534270,SPAARKAS,SCHAKELSPAAR,11,IF,3942,Y,1,1,ASB,,C,0.0,0.0,M,2002,4,F,33.42,1968,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608407680,SPAARKAS,SCHAKELSPAAR,11,IF,3943,N,1,1,MVI,,C,0.0,0.0,Y,2000,4,M,34.83,1965,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608529860,SPAARKAS,SCHAKELSPAAR,11,IF,3944,N,1,1,ASB,,C,0.0,0.0,M,2002,3,M,42.67,1959,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,267.0,0,0,0.0,0.0,,,
608507150,SPAARKAS,SCHAKELSPAAR,11,IF,3945,Y,1,1,ASB,,C,0.0,0.0,M,2001,10,M,32.0,1969,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608470580,SPAARKAS,SCHAKELSPAAR,11,IF,3946,Y,1,1,ASB,,C,0.0,0.0,M,2001,4,F,29.5,1971,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608516590,SPAARKAS,SCHAKELSPAAR,11,IF,3947,N,1,1,ASB,,C,0.0,0.0,M,2001,12,M,38.67,1963,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,255.0,0,0,0.0,0.0,,,
609236420,SPAARKAS,PLUSFOND,11,IF,3948,N,1,1,ASB,,C,0.0,0.0,Y,1998,4,M,28.25,1969,12,0.0,,,,,,N,F,PENSIOENPLUS,F,429.0,0,0,0.0,0.0,,,
608310390,SPAARKAS,SCHAKELSPAAR,11,IF,3949,N,1,1,ASB,,C,0.0,0.0,M,2001,10,F,29.08,1972,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608326560,SPAARKAS,SCHAKELSPAAR,11,IF,3950,N,1,1,ASB,,C,0.0,0.0,M,1998,1,F,31.0,1966,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608549220,SPAARKAS,SCHAKELSPAAR,11,IF,3951,N,1,1,ASB,,C,0.0,0.0,M,2002,7,F,25.5,1976,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608490670,SPAARKAS,SCHAKELSPAAR,11,IF,3952,Y,1,1,MVI,,C,0.0,0.0,M,2001,8,F,38.5,1963,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,264.0,0,0,0.0,0.0,,,
608408570,SPAARKAS,SCHAKELSPAAR,11,IF,3953,Y,1,1,ASB,,C,0.0,0.0,M,2000,4,F,36.42,1963,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,282.0,0,0,0.0,0.0,,,
608316270,SPAARKAS,SCHAKELSPAAR,11,IF,3954,N,1,1,ASB,,C,0.0,0.0,M,1997,9,M,29.08,1968,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609387790,SPAARKAS,BUDGETFOND,11,IF,3955,N,1,1,ASB,,C,1.51,491.0,Y,1984,2,M,17.08,1966,12,0.0,,,,,,N,F,BUDGETFONDS,F,491.0,1,0,0.0,0.0,,,
609381730,SPAARKAS,BUDGETFOND,11,IF,3956,N,1,1,ASB,,C,3.77,457.0,M,1984,12,F,20.08,1964,10,0.0,,,,,,N,F,BUDGETFONDS,F,457.0,1,0,0.0,0.0,,,
609235920,SPAARKAS,PLUSFOND,11,IF,3957,N,1,1,ASB,,C,0.0,0.0,M,1997,4,F,29.33,1967,11,0.0,,,,,,N,F,PENSIOENPLUS,F,429.0,0,0,0.0,0.0,,,
608341310,SPAARKAS,SCHAKELSPAAR,11,IF,3958,Y,1,1,ASB,,C,0.0,0.0,M,1998,6,M,37.0,1961,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,310.0,0,0,0.0,0.0,,,
608530600,SPAARKAS,SCHAKELSPAAR,11,IF,3959,Y,1,1,ASB,,C,0.0,0.0,M,2002,3,F,31.42,1970,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608573300,SPAARKAS,SCHAKELSPAAR,11,IF,3960,Y,1,1,ASB,,C,0.0,0.0,M,2005,4,M,40.33,1964,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,295.0,0,0,0.0,0.0,,,
608329880,SPAARKAS,SCHAKELSPAAR,11,IF,3961,N,1,1,ASB,,C,0.0,0.0,M,1998,2,M,40.0,1958,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
609235560,SPAARKAS,PLUSFOND,11,IF,3962,N,1,1,ASB,,C,0.0,0.0,M,1996,10,M,24.92,1971,10,0.0,,,,,,N,F,PENSIOENPLUS,F,423.0,0,0,0.0,0.0,,,
608472430,SPAARKAS,SCHAKELSPAAR,11,IF,3963,Y,1,1,ASB,,C,0.0,0.0,M,2001,4,F,27.08,1974,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608489810,SPAARKAS,SCHAKELSPAAR,11,IF,3964,N,1,1,ASB,,C,0.0,0.0,M,2001,7,F,34.5,1966,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608441660,SPAARKAS,SCHAKELSPAAR,11,IF,3965,Y,1,1,MVI,,C,0.0,0.0,M,2000,11,F,43.67,1957,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,255.0,0,0,0.0,0.0,,,
608361510,SPAARKAS,SCHAKELSPAAR,11,IF,3966,N,1,1,ASB,,C,0.0,0.0,M,1999,1,M,21.75,1977,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608443070,SPAARKAS,SCHAKELSPAAR,11,IF,3967,N,1,1,ASB,,C,0.0,0.0,M,2000,12,M,26.92,1973,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608368740,SPAARKAS,SCHAKELSPAAR,11,IF,3968,Y,1,1,ASB,,C,0.0,0.0,M,1999,4,M,35.42,1963,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,288.0,0,0,0.0,0.0,,,
609388890,SPAARKAS,BUDGETFOND,11,IF,3969,Y,1,1,ASB,,C,0.0,0.0,M,1992,2,M,24.75,1967,4,0.0,,,,,,N,F,BUDGETFONDS,F,407.0,0,0,0.0,0.0,,,
608468380,SPAARKAS,SCHAKELSPAAR,11,IF,3970,N,1,1,ASB,,C,0.0,0.0,M,2001,4,M,37.08,1964,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,334.0,0,0,0.0,0.0,,,
608404520,SPAARKAS,SCHAKELSPAAR,11,IF,3971,Y,1,1,MVI,,C,0.0,0.0,M,2000,3,F,23.58,1976,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608570510,SPAARKAS,SCHAKELSPAAR,11,IF,3972,Y,1,1,ASB,,C,0.0,0.0,M,2003,5,M,38.25,1965,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,320.0,0,0,0.0,0.0,,,
609237590,SPAARKAS,PLUSFOND,11,IF,3973,N,1,1,ASB,,C,0.0,0.0,M,1999,9,M,24.75,1974,12,0.0,,,,,,N,F,PENSIOENPLUS,F,472.0,0,0,0.0,0.0,,,
608527880,SPAARKAS,SCHAKELSPAAR,11,IF,3974,N,1,1,ASB,,C,0.0,0.0,M,2002,2,M,22.5,1979,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,353.0,0,0,0.0,0.0,,,
608445620,SPAARKAS,SCHAKELSPAAR,11,IF,3975,Y,1,1,ASB,,C,0.0,0.0,M,2000,11,M,31.33,1969,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608550550,SPAARKAS,SCHAKELSPAAR,11,IF,3976,N,1,1,ASB,,C,35.33,350.0,M,2002,7,F,32.75,1969,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,350.0,1,0,0.0,0.0,,,
608510710,SPAARKAS,SCHAKELSPAAR,11,IF,3977,Y,1,1,ASB,,C,0.0,0.0,M,2001,11,M,26.83,1974,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608492420,SPAARKAS,SCHAKELSPAAR,11,IF,3978,Y,1,1,ASB,,C,0.0,0.0,M,2001,7,M,26.92,1974,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,456.0,0,0,0.0,0.0,,,
608571810,SPAARKAS,SCHAKELSPAAR,11,IF,3979,Y,1,1,ASB,,C,0.0,0.0,M,2003,7,M,39.58,1963,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608405650,SPAARKAS,SCHAKELSPAAR,11,IF,3980,N,1,1,ASB,,C,0.0,0.0,M,2000,3,M,32.83,1967,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,336.0,0,0,0.0,0.0,,,
608350190,SPAARKAS,SCHAKELSPAAR,11,IF,3981,N,1,1,ASB,,C,0.0,0.0,M,1998,10,M,27.25,1971,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608355190,SPAARKAS,SCHAKELSPAAR,11,IF,3982,N,1,1,ASB,,C,0.0,0.0,M,1998,11,M,21.75,1977,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608444640,SPAARKAS,SCHAKELSPAAR,11,IF,3983,Y,1,1,ASB,,C,0.0,0.0,M,2000,11,M,23.92,1976,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608469410,SPAARKAS,SCHAKELSPAAR,11,IF,3984,Y,1,1,ASB,,C,0.0,0.0,M,2001,3,F,43.33,1957,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,259.0,0,0,0.0,0.0,,,
608338300,SPAARKAS,SCHAKELSPAAR,11,IF,3985,Y,1,1,ASB,,C,0.0,0.0,M,1998,5,M,30.33,1967,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608528660,SPAARKAS,SCHAKELSPAAR,11,IF,3986,N,1,1,MVI,,C,0.0,0.0,M,2002,3,M,33.92,1968,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608330960,SPAARKAS,SCHAKELSPAAR,11,IF,3987,N,1,1,ASB,,C,0.0,0.0,Y,1998,3,F,0.25,1997,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608549920,SPAARKAS,SCHAKELSPAAR,11,IF,3988,N,1,1,MVI,,C,0.0,0.0,M,2002,7,F,28.58,1973,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608443650,SPAARKAS,SCHAKELSPAAR,11,IF,3989,Y,1,1,ASB,,C,0.0,0.0,M,2000,12,M,30.92,1969,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608406560,SPAARKAS,SCHAKELSPAAR,11,IF,3990,Y,1,1,ASB,,C,0.0,0.0,M,2000,4,M,36.25,1963,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,344.0,0,0,0.0,0.0,,,
609236880,SPAARKAS,PLUSFOND,11,IF,3991,N,1,1,ASB,,C,40.8,486.0,M,1995,7,M,25.25,1970,3,0.0,,,,,,N,F,PENSIOENPLUS,F,486.0,1,0,0.0,0.0,,,
608491400,SPAARKAS,SCHAKELSPAAR,11,IF,3992,Y,1,1,ASB,,C,0.0,0.0,M,2001,7,M,42.0,1959,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,275.0,0,0,0.0,0.0,,,
609229250,SPAARKAS,PLUSFOND,11,IF,3993,N,1,1,ASB,,C,0.0,0.0,M,1997,4,F,33.42,1963,10,0.0,,,,,,N,F,2040PLUSFONDS,F,309.0,0,0,0.0,0.0,,,
609237230,SPAARKAS,PLUSFOND,11,IF,3994,N,1,1,ASB,,C,0.0,0.0,M,1996,12,M,25.5,1971,5,0.0,,,,,,N,F,PENSIOENPLUS,F,481.0,0,0,0.0,0.0,,,
608378630,SPAARKAS,SCHAKELSPAAR,11,IF,3995,N,1,1,ASB,,C,0.0,0.0,H,1999,8,M,34.08,1965,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608409610,SPAARKAS,SCHAKELSPAAR,11,IF,3996,Y,1,1,ASB,,C,0.0,0.0,M,2000,4,F,39.25,1960,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,296.0,0,0,0.0,0.0,,,
608548170,SPAARKAS,SCHAKELSPAAR,11,IF,3997,Y,1,1,ASB,,C,0.0,0.0,M,2002,7,M,24.17,1978,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608320810,SPAARKAS,SCHAKELSPAAR,11,IF,3998,N,1,1,ASB,,C,0.0,0.0,M,1997,12,F,27.42,1970,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608410740,SPAARKAS,SCHAKELSPAAR,11,IF,3999,N,1,1,ASB,,C,0.0,0.0,M,2000,4,M,34.17,1966,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608488310,SPAARKAS,SCHAKELSPAAR,11,IF,4000,N,1,1,MVI,,C,0.0,0.0,M,2001,7,M,26.25,1975,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609234380,SPAARKAS,PLUSFOND,11,IF,4001,Y,1,1,MVI,,C,0.0,0.0,M,1999,8,F,36.33,1963,3,0.0,,,,,,N,F,PENSIOENPLUS,F,353.0,0,0,0.0,0.0,,,
608595910,SPAARKAS,SCHAKELSPAAR,11,IF,4002,N,1,1,ASB,,C,20.99,247.0,M,2002,4,F,4.33,1997,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,247.0,1,0,0.0,0.0,,,
608440180,SPAARKAS,SCHAKELSPAAR,11,IF,4003,Y,1,1,ASB,,C,0.0,0.0,M,2000,10,M,37.17,1963,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,273.0,0,0,0.0,0.0,,,
609390170,SPAARKAS,BUDGETFOND,11,IF,4004,N,1,1,ASB,,C,0.0,0.0,M,1993,7,M,24.67,1968,10,0.0,,,,,,N,F,BUDGETFONDS,F,402.0,0,0,0.0,0.0,,,
608413890,SPAARKAS,SCHAKELSPAAR,11,IF,4005,Y,1,1,ASB,,C,0.0,0.0,M,2000,5,M,25.0,1975,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608473910,SPAARKAS,SCHAKELSPAAR,11,IF,4006,N,1,1,MVI,,C,0.0,0.0,M,2001,4,F,36.5,1964,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608533580,SPAARKAS,SCHAKELSPAAR,11,IF,4007,Y,1,1,ASB,,C,0.0,0.0,M,2002,4,M,22.33,1979,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
