POSTID,KEYFIELD,PRODUCT,GROUP,FONDSCD,UNITAANT,GARKAP,BELEGPRC,PRODBOOMCD,TARCD,UNITSAVPRT,UNITSRV_PP,UNITEXT_BP
614876860,614876860,FUND,F,1,25.9162,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,25.4454,0.4708,0.0000
614876870,614876870,FUND,F,1,370.1968,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,366.3814,3.8154,0.0000
614876880,614876880,FUND,F,1,23.7667,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,23.4848,0.2819,0.0000
614876920,614876920,FUND,F,1,434.4103,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,430.8693,3.5410,0.0000
614877010,614877010,FUND,F,1,8.8334,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,8.4668,0.3666,0.0000
614877020,614877020,FUND,F,1,133.6208,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,132.1660,1.4548,0.0000
614877040,614877040,FUND,F,1,392.3136,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,386.7055,5.6081,0.0000
614877050,614877050,FUND,F,1,18.8984,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,18.7120,0.1864,0.0000
614877060,614877060,FUND,F,1,67.7241,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,65.7674,1.9567,0.0000
614877080,614877080,FUND,F,1,33.3327,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,32.9850,0.3477,0.0000
614877170,614877170,FUND,F,1,427.1686,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,413.4574,13.7112,0.0000
614877200,614877200,FUND,F,1,892.1668,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,867.1293,25.0375,0.0000
614877210,614877210,FUND,F,1,24.4106,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,24.1488,0.2618,0.0000
614877230,614877230,FUND,F,1,49.3311,0.00,100.000000,KOERSPLAN,KOERSPLAN,48.5572,0.7739,0.0000
614877260,614877260,FUND,F,1,459.6839,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,436.3161,23.3678,0.0000
614877270,614877270,FUND,F,1,679.5950,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,669.4789,10.1161,0.0000
614877280,614877280,FUND,F,1,91.4620,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,86.2547,5.2073,0.0000
614877330,614877330,FUND,F,3,185.4416,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,181.8881,3.5535,0.0000
614877340,614877340,FUND,F,1,63.7352,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,62.7015,1.0337,0.0000
614877360,614877360,FUND,F,1,439.7159,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,432.4525,7.2634,0.0000
614877380,614877380,FUND,F,1,175.8945,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,173.6602,2.2343,0.0000
614877390,614877390,FUND,F,1,43.3943,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,42.7834,0.6109,0.0000
614877400,614877400,FUND,F,1,110.1228,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,108.4748,1.6480,0.0000
614877410,614877410,FUND,F,3,46.2067,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,43.5628,2.6439,0.0000
614877440,614877440,FUND,F,1,250.9522,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,242.7738,8.1784,0.0000
614877450,614877450,FUND,F,3,51.9591,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,51.3152,0.6439,0.0000
614877470,614877470,FUND,F,1,1071.3524,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1055.3991,15.9533,0.0000
614877500,614877500,FUND,F,1,1064.0371,0.00,100.000000,KOERSPLAN,KOERSPLAN,1057.4829,6.5542,0.0000
614877520,614877520,FUND,F,1,67.3786,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,63.8086,3.5700,0.0000
614877530,614877530,FUND,F,1,198.8491,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,196.9081,1.9410,0.0000
614877590,614877590,FUND,F,1,292.4816,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,290.2805,2.2011,0.0000
614877620,614877620,FUND,F,1,242.4815,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,240.5135,1.9680,0.0000
614877630,614877630,FUND,F,1,33.1722,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,32.8370,0.3352,0.0000
614877640,614877640,FUND,F,1,395.7112,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,388.4966,7.2146,0.0000
614877670,614877670,FUND,F,1,13.9123,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,13.7469,0.1654,0.0000
614877690,614877690,FUND,F,1,356.8645,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,351.0179,5.8466,0.0000
614877710,614877710,FUND,F,1,58.6919,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,53.8951,4.7968,0.0000
614877720,614877720,FUND,F,1,13.5145,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,13.3807,0.1338,0.0000
614877730,614877730,FUND,F,1,55.3904,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,54.6242,0.7662,0.0000
614877740,614877740,FUND,F,1,8.9765,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,8.8365,0.1400,0.0000
614877760,614877760,FUND,F,3,181.0742,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,179.0726,2.0016,0.0000
614877780,614877780,FUND,F,3,53.1783,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,52.6158,0.5625,0.0000
614877860,614877860,FUND,F,1,36.5026,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,35.9543,0.5483,0.0000
614877880,614877880,FUND,F,1,485.0972,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,481.1155,3.9817,0.0000
614877890,614877890,FUND,F,1,28.7297,0.00,100.000000,KOERSPLAN,KOERSPLAN,28.4330,0.2967,0.0000
614877900,614877900,FUND,F,1,107.5623,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,105.4836,2.0787,0.0000
614877910,614877910,FUND,F,1,41.7300,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,41.2142,0.5158,0.0000
614877920,614877920,FUND,F,1,123.2595,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,121.2231,2.0364,0.0000
614877930,614877930,FUND,F,1,13.1183,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,12.9634,0.1549,0.0000
614877940,614877940,FUND,F,1,284.8206,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,279.1771,5.6435,0.0000
614877950,614877950,FUND,F,1,15.1455,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,14.9579,0.1876,0.0000
614877970,614877970,FUND,F,1,119.6271,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,118.5523,1.0748,0.0000
614877990,614877990,FUND,F,1,393.6024,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,371.1854,22.4170,0.0000
614878000,614878000,FUND,F,1,393.6029,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,371.1854,22.4175,0.0000
614878010,614878010,FUND,F,1,393.6331,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,383.4806,10.1525,0.0000
614878020,614878020,FUND,F,1,27.0101,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,26.0250,0.9851,0.0000
614878030,614878030,FUND,F,1,662.3041,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,644.6183,17.6858,0.0000
614878040,614878040,FUND,F,1,81.6785,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,78.8748,2.8037,0.0000
614878050,614878050,FUND,F,1,189.6770,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,187.0842,2.5928,0.0000
614878090,614878090,FUND,F,1,93.0666,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,92.2572,0.8094,0.0000
614878110,614878110,FUND,F,1,145.2489,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,142.0665,3.1824,0.0000
614878120,614878120,FUND,F,1,98.8566,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,97.5284,1.3282,0.0000
614878130,614878130,FUND,F,1,234.6686,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,230.3746,4.2940,0.0000
614878170,614878170,FUND,F,1,403.4396,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,400.9609,2.4787,0.0000
614878190,614878190,FUND,F,1,26.2993,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,25.8341,0.4652,0.0000
614878200,614878200,FUND,F,1,128.4880,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,127.2480,1.2400,0.0000
614878210,614878210,FUND,F,1,1062.1455,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1048.8471,13.2984,0.0000
614878220,614878220,FUND,F,1,27.5826,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,26.6054,0.9772,0.0000
614878240,614878240,FUND,F,1,105.2335,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,103.8910,1.3425,0.0000
614878250,614878250,FUND,F,1,37.0097,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,36.5513,0.4584,0.0000
614878260,614878260,FUND,F,1,13.6425,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,13.4987,0.1438,0.0000
614878270,614878270,FUND,F,1,688.9034,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,671.3945,17.5089,0.0000
614878300,614878300,FUND,F,1,17.1911,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,16.9389,0.2522,0.0000
614878310,614878310,FUND,F,1,362.1758,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,353.4165,8.7593,0.0000
614878330,614878330,FUND,F,1,476.4593,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,466.1574,10.3019,0.0000
614878340,614878340,FUND,F,3,156.5416,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,153.9599,2.5817,0.0000
614878350,614878350,FUND,F,1,134.0124,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,132.6959,1.3165,0.0000
614878370,614878370,FUND,F,1,308.2867,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,306.3301,1.9566,0.0000
614878380,614878380,FUND,F,1,172.1197,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,166.1497,5.9700,0.0000
614878390,614878390,FUND,F,1,70.9153,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,69.6710,1.2443,0.0000
614878400,614878400,FUND,F,1,459.4198,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,452.5535,6.8663,0.0000
614878410,614878410,FUND,F,1,50.8472,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,50.2639,0.5833,0.0000
614878420,614878420,FUND,F,1,81.3613,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,79.9678,1.3935,0.0000
614878450,614878450,FUND,F,1,696.0939,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,687.7750,8.3189,0.0000
614878460,614878460,FUND,F,1,655.8940,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,645.2732,10.6208,0.0000
614878470,614878470,FUND,F,1,253.7876,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,251.5539,2.2337,0.0000
614878490,614878490,FUND,F,1,333.5213,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,328.9333,4.5880,0.0000
614878520,614878520,FUND,F,1,515.2245,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,510.9485,4.2760,0.0000
614878530,614878530,FUND,F,1,32.5818,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,32.2135,0.3683,0.0000
614878540,614878540,FUND,F,1,51.7677,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,48.9073,2.8604,0.0000
614878550,614878550,FUND,F,1,66.4576,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,65.7437,0.7139,0.0000
614878560,614878560,FUND,F,1,318.5477,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,296.3707,22.1770,0.0000
614878580,614878580,FUND,F,1,253.2873,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,236.5180,16.7693,0.0000
614878620,614878620,FUND,F,1,379.1475,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,376.5810,2.5665,0.0000
614878630,614878630,FUND,F,1,217.3758,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,214.7207,2.6551,0.0000
614878640,614878640,FUND,F,1,66.0571,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,64.9943,1.0628,0.0000
614878650,614878650,FUND,F,1,24.8005,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,24.4899,0.3106,0.0000
614878670,614878670,FUND,F,1,19.3299,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,19.0528,0.2771,0.0000
614878690,614878690,FUND,F,3,45.8842,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,43.7010,2.1832,0.0000
614878700,614878700,FUND,F,3,416.6795,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,412.1261,4.5534,0.0000
614878710,614878710,FUND,F,1,79.8586,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,76.7002,3.1584,0.0000
614878750,614878750,FUND,F,1,38.7907,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,37.8558,0.9349,0.0000
614878770,614878770,FUND,F,1,511.6891,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,486.1494,25.5397,0.0000
614878780,614878780,FUND,F,1,154.3888,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,153.1286,1.2602,0.0000
614878790,614878790,FUND,F,1,519.9910,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,515.5244,4.4666,0.0000
614878810,614878810,FUND,F,1,442.4458,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,439.4771,2.9687,0.0000
614878830,614878830,FUND,F,1,64.3827,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,63.6021,0.7806,0.0000
614878860,614878860,FUND,F,3,4.8553,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,4.5994,0.2559,0.0000
614878870,614878870,FUND,F,1,21.5257,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,21.2826,0.2431,0.0000
614878890,614878890,FUND,F,1,53.8981,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,53.4428,0.4553,0.0000
614878900,614878900,FUND,F,1,64.5029,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,61.6527,2.8502,0.0000
614878920,614878920,FUND,F,1,630.7151,0.00,100.000000,KOERSPLAN,KOERSPLAN,625.9709,4.7442,0.0000
614878990,614878990,FUND,F,1,39.9333,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,38.1807,1.7526,0.0000
614879000,614879000,FUND,F,3,742.1932,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,712.1135,30.0797,0.0000
614879010,614879010,FUND,F,1,313.9509,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,308.6896,5.2613,0.0000
614879020,614879020,FUND,F,1,505.0866,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,498.1249,6.9617,0.0000
614879030,614879030,FUND,F,3,528.6817,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,521.6238,7.0579,0.0000
614879040,614879040,FUND,F,1,22.3615,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,21.5074,0.8541,0.0000
614879050,614879050,FUND,F,1,34.8500,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,33.8130,1.0370,0.0000
614879070,614879070,FUND,F,1,8.4979,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,8.1557,0.3422,0.0000
614879080,614879080,FUND,F,1,56.0928,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,55.1492,0.9436,0.0000
614879090,614879090,FUND,F,1,199.3765,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,187.8422,11.5343,0.0000
614879100,614879100,FUND,F,1,233.0883,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,222.9405,10.1478,0.0000
614879130,614879130,FUND,F,5,2795.1108,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,2549.8610,245.2498,0.0000
614879140,614879140,FUND,F,3,387.0188,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,382.7821,4.2367,0.0000
614879170,614879170,FUND,F,1,20.8867,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,20.6704,0.2163,0.0000
614879190,614879190,FUND,F,1,127.3678,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,122.2710,5.0968,0.0000
614879200,614879200,FUND,F,1,148.0789,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,141.6107,6.4682,0.0000
614879210,614879210,FUND,F,1,256.5037,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,248.5849,7.9188,0.0000
614879220,614879220,FUND,F,1,212.5903,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,211.1767,1.4136,0.0000
614879230,614879230,FUND,F,1,161.3713,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,153.5281,7.8432,0.0000
614879240,614879240,FUND,F,1,232.8890,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,228.9394,3.9496,0.0000
614879260,614879260,FUND,F,1,302.5372,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,285.6355,16.9017,0.0000
614879280,614879280,FUND,F,1,47.1635,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,46.2166,0.9469,0.0000
614879290,614879290,FUND,F,1,37.3996,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,36.7137,0.6859,0.0000
614879310,614879310,FUND,F,1,11.1039,0.00,100.000000,KOERSPLAN,KOERSPLAN,10.9556,0.1483,0.0000
614879320,614879320,FUND,F,1,520.1266,0.00,100.000000,KOERSPLAN,KOERSPLAN,506.8149,13.3117,0.0000
614879330,614879330,FUND,F,5,1772.0470,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1695.8214,76.2256,0.0000
614879390,614879390,FUND,F,1,96.8313,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,95.9199,0.9114,0.0000
614879410,614879410,FUND,F,1,45.6926,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,43.3387,2.3539,0.0000
614879420,614879420,FUND,F,1,20.9329,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,20.1035,0.8294,0.0000
614879430,614879430,FUND,F,1,8.6845,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,8.5951,0.0894,0.0000
614879440,614879440,FUND,F,1,82.0371,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,78.8145,3.2226,0.0000
614879470,614879470,FUND,F,1,79.6541,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,78.2608,1.3933,0.0000
614879480,614879480,FUND,F,1,545.0872,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,522.9301,22.1571,0.0000
614879490,614879490,FUND,F,1,24.4276,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,24.1207,0.3069,0.0000
614879500,614879500,FUND,F,3,227.7040,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,217.6535,10.0505,0.0000
614879510,614879510,FUND,F,1,215.1372,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,213.2145,1.9227,0.0000
614879520,614879520,FUND,F,1,230.5096,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,226.0787,4.4309,0.0000
614879540,614879540,FUND,F,1,98.9112,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,95.7764,3.1348,0.0000
614879560,614879560,FUND,F,1,82.8574,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,81.7022,1.1552,0.0000
614879580,614879580,FUND,F,1,635.1409,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,624.5378,10.6031,0.0000
614879620,614879620,FUND,F,1,84.4931,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,82.6384,1.8547,0.0000
614879630,614879630,FUND,F,1,13.1554,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,12.9101,0.2453,0.0000
614879640,614879640,FUND,F,3,85.7925,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,83.7775,2.0150,0.0000
614879650,614879650,FUND,F,1,9.2341,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,9.0944,0.1397,0.0000
614879660,614879660,FUND,F,1,98.8428,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,92.5548,6.2880,0.0000
614879670,614879670,FUND,F,1,192.7749,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,189.1417,3.6332,0.0000
614879690,614879690,FUND,F,1,915.8264,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,899.0845,16.7419,0.0000
614879700,614879700,FUND,F,1,30.4827,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,29.8477,0.6350,0.0000
614879710,614879710,FUND,F,1,104.8150,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,98.4266,6.3884,0.0000
614879740,614879740,FUND,F,1,6.2348,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,6.0915,0.1433,0.0000
614879750,614879750,FUND,F,1,236.8765,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,233.0069,3.8696,0.0000
614879760,614879760,FUND,F,1,32.8496,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,32.3563,0.4933,0.0000
614879780,614879780,FUND,F,1,253.6278,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,250.5571,3.0707,0.0000
614879790,614879790,FUND,F,1,342.7849,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,332.7565,10.0284,0.0000
614879800,614879800,FUND,F,1,376.9228,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,374.4144,2.5084,0.0000
614879810,614879810,FUND,F,1,251.9771,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,242.2263,9.7508,0.0000
614879820,614879820,FUND,F,1,524.8374,0.00,100.000000,KOERSPLAN,KOERSPLAN,517.8270,7.0104,0.0000
614879860,614879860,FUND,F,1,608.3248,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,600.4408,7.8840,0.0000
614879880,614879880,FUND,F,1,294.0412,0.00,100.000000,KOERSPLAN,KOERSPLAN,293.5190,0.5222,0.0000
614879890,614879890,FUND,F,1,452.5599,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,447.8328,4.7271,0.0000
614879900,614879900,FUND,F,1,252.7109,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,245.1781,7.5328,0.0000
614879930,614879930,FUND,F,1,27.6017,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,26.2805,1.3212,0.0000
614879960,614879960,FUND,F,1,365.3703,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,361.7187,3.6516,0.0000
614879990,614879990,FUND,F,1,369.6040,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,365.9257,3.6783,0.0000
614880000,614880000,FUND,F,1,88.0111,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,86.6341,1.3770,0.0000
614880010,614880010,FUND,F,1,207.7494,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,204.6002,3.1492,0.0000
614880020,614880020,FUND,F,1,116.9120,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,115.3735,1.5385,0.0000
614880040,614880040,FUND,F,3,1219.0744,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1210.3831,8.6913,0.0000
614880050,614880050,FUND,F,1,31.0285,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,30.0404,0.9881,0.0000
614880060,614880060,FUND,F,3,16.7560,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,16.3112,0.4448,0.0000
614880070,614880070,FUND,F,1,496.8512,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,491.8223,5.0289,0.0000
614880080,614880080,FUND,F,1,165.1990,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,162.9476,2.2514,0.0000
614880110,614880110,FUND,F,1,284.9612,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,278.6144,6.3468,0.0000
614880140,614880140,FUND,F,1,635.0101,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,619.8133,15.1968,0.0000
614880150,614880150,FUND,F,1,26.4409,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,26.1166,0.3243,0.0000
614880160,614880160,FUND,F,1,355.8791,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,352.6310,3.2481,0.0000
614880170,614880170,FUND,F,5,347.1694,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,337.1588,10.0106,0.0000
614880180,614880180,FUND,F,1,148.7762,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,147.4422,1.3340,0.0000
614880190,614880190,FUND,F,1,68.8780,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,67.9324,0.9456,0.0000
614880200,614880200,FUND,F,1,41.3213,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,40.1587,1.1626,0.0000
614880230,614880230,FUND,F,1,28.6199,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,28.1466,0.4733,0.0000
614880250,614880250,FUND,F,1,39.0066,0.00,100.000000,KOERSPLAN,KOERSPLAN,38.6423,0.3643,0.0000
614880270,614880270,FUND,F,1,392.4963,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,388.0067,4.4896,0.0000
614880280,614880280,FUND,F,1,15.2562,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,15.0321,0.2241,0.0000
614880300,614880300,FUND,F,1,36.5350,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,35.9792,0.5558,0.0000
614880330,614880330,FUND,F,1,36.4375,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,36.0093,0.4282,0.0000
614880350,614880350,FUND,F,1,38.5938,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,37.7334,0.8604,0.0000
614880370,614880370,FUND,F,1,57.8506,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,55.5644,2.2862,0.0000
614880410,614880410,FUND,F,1,8.1694,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,8.0775,0.0919,0.0000
614880440,614880440,FUND,F,3,730.8556,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,708.8959,21.9597,0.0000
614880460,614880460,FUND,F,1,30.2330,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,29.4831,0.7499,0.0000
614880470,614880470,FUND,F,1,313.2443,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,311.4337,1.8106,0.0000
614880490,614880490,FUND,F,1,192.5813,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,191.2528,1.3285,0.0000
614880500,614880500,FUND,F,1,43.4369,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,42.5785,0.8584,0.0000
614880510,614880510,FUND,F,1,73.2379,0.00,100.000000,KOERSPLAN,KOERSPLAN,72.4849,0.7530,0.0000
